episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/td_error,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/min_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/mean_td_error
-67212.89458850982,-91662.93183412745,-75087.81863010433,791.8333333333334,0,0,11000,32,11000,False,12,11,default,5fc391305f6743b6826a0275140cb99d,2022-04-23_13-19-17,1650687557,53.69895625114441,761.6632430553436,34388,B46DSH3,127.0.0.1,761.6632430553436,352,11,"[-80265.36282375157, -76933.88276913355, -68676.96317101907, -77567.56689268551, -68353.25570435627, -68547.0257865929, -71431.81943613631, -68556.49539651697, -67212.89458850982, -70907.52065531952, -91662.93183412745, -90938.10450310311]","[709, 689, 612, 736, 716, 702, 767, 728, 725, 884, 1035, 1199]",1.216682807761761,5.944031688637618,0.1354591249215051,57.87234139041669,0.0,1.605,19940.828,16.993,1883.163,11000,11000,80032,32,80032,10576,20,4.489855072463769,21.898550724637687,0.12710144927536232,0.029707314311594204,"[  84.75842    145.5611      -3.4848022 -307.47522      2.992859
   70.90527     81.396484  -424.95398   -134.00061     -3.7598877
  112.83594     -6.902954    70.683105   -86.1991      95.94769
  -40.670715   -49.167603    56.61743     71.28772     53.902283
 -184.79999    -33.836426   230.74365    -71.840576   -70.12134
 -401.2885     222.93921    -56.35669   -243.42676   -500.99777
  137.65808    -93.60895  ]",0.0005000000237487257,-1015.63525,-1604.5142,-356.16672,-39.833206
-67212.89458850982,-116061.85890260238,-78239.66788183495,851.6153846153846,1,0,12000,32,12000,False,13,12,default,5fc391305f6743b6826a0275140cb99d,2022-04-23_13-20-11,1650687611,53.11844253540039,814.781685590744,34388,B46DSH3,127.0.0.1,814.781685590744,384,12,"[-80265.36282375157, -76933.88276913355, -68676.96317101907, -77567.56689268551, -68353.25570435627, -68547.0257865929, -71431.81943613631, -68556.49539651697, -67212.89458850982, -70907.52065531952, -91662.93183412745, -90938.10450310311, -116061.85890260238]","[709, 689, 612, 736, 716, 702, 767, 728, 725, 884, 1035, 1199, 1569]",1.2069745245817607,5.931627163723329,0.13510194382015983,57.575489799948826,0.0,2.004,15965.187,15.008,2132.207,12000,12000,88032,32,88032,11584,22,4.5144927536231885,21.90000000000001,0.13362318840579712,0.02972412109375,"[-397.3854      46.15564   -193.90503     31.450073   -10.7421875
 -220.17871   -119.50122   -107.43848   -369.09302     69.829956
    8.591736   509.4834       7.1694336  -33.231018   -29.634766
   26.997192    59.138184  -236.77417    302.555      142.06384
   45.37793     55.953003   -62.364502   -40.57959     84.75464
   -8.048706    -1.4083252  176.10278   -253.2915     315.49915
 -258.96326    508.86     ]",0.0005000000237487257,-1116.9113,-1561.8225,-719.69446,1.4825649
-67212.89458850982,-116061.85890260238,-79702.5107565453,923.6428571428571,1,0,13000,32,13000,False,14,13,default,5fc391305f6743b6826a0275140cb99d,2022-04-23_13-20-44,1650687644,33.58375883102417,848.3654444217682,34388,B46DSH3,127.0.0.1,848.3654444217682,416,13,"[-80265.36282375157, -76933.88276913355, -68676.96317101907, -77567.56689268551, -68353.25570435627, -68547.0257865929, -71431.81943613631, -68556.49539651697, -67212.89458850982, -70907.52065531952, -91662.93183412745, -90938.10450310311, -116061.85890260238, -98719.46812777988]","[709, 689, 612, 736, 716, 702, 767, 728, 725, 884, 1035, 1199, 1569, 1860]",1.1987450970652298,5.922467738639147,0.13462648235910127,57.12981394202342,0.0,1.5,21329.455,20.2,1584.154,13000,13000,96032,32,96032,12592,24,4.769767441860465,21.9,0.18023255813953487,0.02972412109375,"[ 219.0437    238.67773   -67.16443   166.05994    45.569397 -105.84595
  276.59583   283.86005   156.09131  -163.37268    95.15784  -123.051025
 -153.72449   411.2151   -326.3377    -88.59363  -214.98126   333.9035
  -42.384155  343.295    -420.8026     74.677246  171.4624    192.53687
 -235.57324   170.67334   -52.343506 -103.74097   110.403564  220.20355
  -16.840576  -66.07031 ]",0.0005000000237487257,-1205.7649,-1840.771,-503.90274,41.518745
-67212.89458850982,-116061.85890260238,-79702.5107565453,923.6428571428571,0,0,14000,32,14000,False,14,14,default,5fc391305f6743b6826a0275140cb99d,2022-04-23_13-21-51,1650687711,67.28685450553894,915.6522989273071,34388,B46DSH3,127.0.0.1,915.6522989273071,448,14,"[-80265.36282375157, -76933.88276913355, -68676.96317101907, -77567.56689268551, -68353.25570435627, -68547.0257865929, -71431.81943613631, -68556.49539651697, -67212.89458850982, -70907.52065531952, -91662.93183412745, -90938.10450310311, -116061.85890260238, -98719.46812777988]","[709, 689, 612, 736, 716, 702, 767, 728, 725, 884, 1035, 1199, 1569, 1860]",1.1987450970652298,5.922467738639147,0.13462648235910127,57.12981394202342,0.0,0.3,106674.398,20.422,1566.941,14000,14000,104032,32,104032,13600,26,4.467816091954023,21.90000000000001,0.11425287356321837,0.029725524200790242,"[-1104.0513      40.01062     30.728638   -12.314087   -66.26831
 -1064.5403     153.75696   -185.61292   -120.61658    127.79993
   148.46399    -67.74097    190.85083    -63.89868   -524.9974
   275.9292     -97.72693   -407.37512   -549.45325    -27.697144
   277.07434   -102.140884   107.6095     -46.298584   387.20337
    39.686104    96.39465    204.91809    -63.385498   348.93823
  -278.72278      9.86853 ]",0.0005000000237487257,-1327.2743,-1883.1373,51.81366,-73.23774
-67212.89458850982,-116061.85890260238,-79702.5107565453,923.6428571428571,0,0,15000,32,15000,False,14,15,default,5fc391305f6743b6826a0275140cb99d,2022-04-23_13-22-38,1650687758,46.66537094116211,962.3176698684692,34388,B46DSH3,127.0.0.1,962.3176698684692,480,15,"[-80265.36282375157, -76933.88276913355, -68676.96317101907, -77567.56689268551, -68353.25570435627, -68547.0257865929, -71431.81943613631, -68556.49539651697, -67212.89458850982, -70907.52065531952, -91662.93183412745, -90938.10450310311, -116061.85890260238, -98719.46812777988]","[709, 689, 612, 736, 716, 702, 767, 728, 725, 884, 1035, 1199, 1569, 1860]",1.1987450970652298,5.922467738639147,0.13462648235910127,57.12981394202342,0.0,1.5,21334.201,17.925,1785.19,15000,15000,112032,32,112032,14608,28,4.625000000000001,21.90000000000001,0.14300000000000004,0.029730224609375,"[-203.40784   -295.4635     -31.040405    10.118408  -191.69836
   -6.2767334 -350.41553    -87.50256     87.6239     572.2615
  221.51172      5.621704   175.02686   -437.28455     47.231724
  164.80835   -167.82056    -18.875732    47.698853    -1.9992676
 -608.3219     200.07812     94.77002    -45.239258   113.909424
    4.746826   213.01965    112.70215    -94.19043    -69.76099
 -243.474      719.0919   ]",0.0005000000237487257,-1373.5248,-2034.9731,18.167603,-1.9547043
-67212.89458850982,-147742.51101882313,-84238.5107740305,1001.4666666666667,1,0,16000,32,16000,False,15,16,default,5fc391305f6743b6826a0275140cb99d,2022-04-23_13-23-31,1650687811,52.65320587158203,1014.9708757400513,34388,B46DSH3,127.0.0.1,1014.9708757400513,512,16,"[-80265.36282375157, -76933.88276913355, -68676.96317101907, -77567.56689268551, -68353.25570435627, -68547.0257865929, -71431.81943613631, -68556.49539651697, -67212.89458850982, -70907.52065531952, -91662.93183412745, -90938.10450310311, -116061.85890260238, -98719.46812777988, -147742.51101882313]","[709, 689, 612, 736, 716, 702, 767, 728, 725, 884, 1035, 1199, 1569, 1860, 2091]",1.1854215592124149,5.917532238482241,0.1343043920754091,56.62167224509705,0.0,2.004,15965.756,16.997,1882.735,16000,16000,120032,32,120032,15616,30,4.438235294117646,21.900000000000006,0.13308823529411762,0.02972412109375,"[ 388.19238  -114.69104   419.67358    -6.030884  167.11157   -15.401001
  -62.895813  -43.418945 -230.92554   -54.76831   115.95801    41.092896
  -11.030457  214.71356  -618.6378    102.39752   115.77307     9.801147
   50.278442 -462.37054  -283.9837    -14.782959  191.1311     60.428833
  478.99158    56.614136  883.30884    -9.541138  110.23511   646.68713
 -302.73267   -19.305817]",0.0005000000237487257,-1255.9307,-2173.1917,25.651978,56.30851
-67212.89458850982,-147742.51101882313,-85895.81364085863,1047.8125,1,0,17000,32,17000,False,16,17,default,5fc391305f6743b6826a0275140cb99d,2022-04-23_13-24-17,1650687857,46.0406014919281,1061.0114772319794,34388,B46DSH3,127.0.0.1,1061.0114772319794,544,17,"[-80265.36282375157, -76933.88276913355, -68676.96317101907, -77567.56689268551, -68353.25570435627, -68547.0257865929, -71431.81943613631, -68556.49539651697, -67212.89458850982, -70907.52065531952, -91662.93183412745, -90938.10450310311, -116061.85890260238, -98719.46812777988, -147742.51101882313, -110755.35664328073]","[709, 689, 612, 736, 716, 702, 767, 728, 725, 884, 1035, 1199, 1569, 1860, 2091, 1743]",1.1740585402101988,5.91391862645306,0.13404419108147628,56.1118038263219,0.0,1.1,29082.931,19.682,1625.867,17000,17000,128032,32,128032,16624,32,4.5616666666666665,21.90000000000001,0.1411666666666667,0.02972412109375,"[ 319.2682     145.13013    112.598755   797.16455     62.116394
  171.48273    130.8125      11.595215   -49.03067    -10.841003
  -49.7666     -49.97693     45.167236   457.39648     64.96655
 -487.63562    183.86414   -140.59912    -15.281128  -227.12354
   16.012207    40.18402    -45.984375   193.0398    -205.22668
  272.60315    -59.377808    94.06323    -46.21985   -138.67847
  306.85938     -2.5356445]",0.0005000000237487257,-1461.5737,-2122.5542,-381.6247,59.251472
-67212.89458850982,-147742.51101882313,-85895.81364085863,1047.8125,0,0,18000,32,18000,False,16,18,default,5fc391305f6743b6826a0275140cb99d,2022-04-23_13-25-20,1650687920,62.87857532501221,1123.8900525569916,34388,B46DSH3,127.0.0.1,1123.8900525569916,576,18,"[-80265.36282375157, -76933.88276913355, -68676.96317101907, -77567.56689268551, -68353.25570435627, -68547.0257865929, -71431.81943613631, -68556.49539651697, -67212.89458850982, -70907.52065531952, -91662.93183412745, -90938.10450310311, -116061.85890260238, -98719.46812777988, -147742.51101882313, -110755.35664328073]","[709, 689, 612, 736, 716, 702, 767, 728, 725, 884, 1035, 1199, 1569, 1860, 2091, 1743]",1.1740585402101988,5.91391862645306,0.13404419108147628,56.1118038263219,0.0,0.5,63986.331,20.002,1599.834,18000,18000,136032,32,136032,17632,34,4.434567901234567,21.900000000000006,0.12271604938271605,0.02972412109375,"[   40.490845     86.0116      127.93555       5.498047    248.27673
   235.17566     188.36328     -44.89917     -27.657593   -228.32532
  -124.270996    414.07812     -40.599365     23.48169     155.91174
  -155.84167     -70.55615     -37.94995      67.463745    -69.573975
  -638.584        39.166107     67.073975    -82.86133     246.18164
   -94.92456      14.35022      -3.8411865   -43.338593    109.2948
  -325.56238   -1084.1178   ]",0.0005000000237487257,-1573.7046,-2339.9692,-453.19263,-31.379696
-67212.89458850982,-147742.51101882313,-87310.87317427002,1092.1764705882354,1,0,19000,32,19000,False,17,19,default,5fc391305f6743b6826a0275140cb99d,2022-04-23_13-26-03,1650687963,42.77531385421753,1166.665366411209,34388,B46DSH3,127.0.0.1,1166.665366411209,608,19,"[-80265.36282375157, -76933.88276913355, -68676.96317101907, -77567.56689268551, -68353.25570435627, -68547.0257865929, -71431.81943613631, -68556.49539651697, -67212.89458850982, -70907.52065531952, -91662.93183412745, -90938.10450310311, -116061.85890260238, -98719.46812777988, -147742.51101882313, -110755.35664328073, -109951.82570885203]","[709, 689, 612, 736, 716, 702, 767, 728, 725, 884, 1035, 1199, 1569, 1860, 2091, 1743, 1802]",1.1620331535744022,5.912189321190795,0.13379246835944822,55.60223531030448,0.0,0.2,159992.524,19.401,1649.375,19000,19000,144032,32,144032,18640,36,4.6036363636363635,21.900000000000013,0.15054545454545454,0.02972412109375,"[   8.425049    -3.8116455  -77.26099   -192.18616   -436.36597
  230.56519     62.276367    88.92139   -443.88306   -616.36957
  454.51044    -89.103516    -7.8563232    2.8752441  -43.742767
  575.625     -655.8574    -188.945      -17.038696   -56.995514
 -118.47156     44.59146     77.27539    -14.558014   144.13391
  357.17578     92.471924   -48.684326  -105.81262    100.73895
  220.63074    -19.84253  ]",0.0005000000237487257,-1595.1736,-2305.5703,-409.67358,-21.14278
-67212.89458850982,-147742.51101882313,-86549.04470409884,1103.2777777777778,1,0,20000,32,20000,False,18,20,default,5fc391305f6743b6826a0275140cb99d,2022-04-23_13-26-54,1650688014,51.74873971939087,1218.4141061306,34388,B46DSH3,127.0.0.1,1218.4141061306,640,20,"[-80265.36282375157, -76933.88276913355, -68676.96317101907, -77567.56689268551, -68353.25570435627, -68547.0257865929, -71431.81943613631, -68556.49539651697, -67212.89458850982, -70907.52065531952, -91662.93183412745, -90938.10450310311, -116061.85890260238, -98719.46812777988, -147742.51101882313, -110755.35664328073, -109951.82570885203, -73597.96071118875]","[709, 689, 612, 736, 716, 702, 767, 728, 725, 884, 1035, 1199, 1569, 1860, 2091, 1743, 1802, 1292]",1.1516916978698084,5.911275033050504,0.13364704501905558,55.120752854581475,0.0,2.4,13330.724,15.6,2051.315,20000,20000,152032,32,152032,19648,38,4.594029850746269,21.900000000000006,0.13910447761194034,0.02972412109375,"[-2.3265662e+02 -3.8393546e+02 -1.0579102e+01 -1.8087244e+02
 -6.0157031e+02  6.5800293e+01 -1.6426514e+01  1.4356201e+01
  4.4365723e+01  3.7442627e+00  2.6686890e+01  6.0116333e+01
  2.5014331e+02 -2.0958960e+02 -5.2595654e+02  2.6295508e+02
  9.9014246e+02 -6.5076904e+00 -5.0720215e-02 -2.0168958e+02
 -1.3424326e+02  1.3636157e+02 -1.0951184e+02 -4.8256386e+01
  8.9282227e-01 -1.2954590e+01  3.3598999e+01  4.9168591e+02
 -7.6257568e+01  5.5501782e+02  8.0475342e+01  3.1472266e+02]",0.0005000000237487257,-1655.3274,-2617.4893,-12.626894,18.125237
