episode,moe_totalWaitingTime,moe_queueLength,moe_avgSpeed,simulation_step,cum_reward
1,102640.0,56.57891518527781,2.1868912187420375,4151.0,-26196.037730783624
2,142785.0,72.55672905419068,2.055659513755712,4272.0,-37802.05583723335
3,98680.0,50.89537362212472,2.1927170375957314,4332.0,-24887.83770121899
4,104834.0,49.342290686729804,2.181433759345284,4154.0,-25559.306575726037
5,115608.0,56.37034621427131,2.1799411250228244,4377.0,-30045.394532206607
6,101231.0,45.54331211788488,2.0802775125584483,4437.0,-25595.3414102513
7,109879.0,43.04795356412461,2.199775114921445,4336.0,-25053.908974320526
8,92110.0,37.895274609550306,2.161975801463741,4486.0,-20842.401035252667
9,87513.0,37.494681652689984,2.2572891221211617,4668.0,-20472.096182368732
10,86884.0,32.07066554328751,2.3754717343620166,4457.0,-18697.19801173662
11,106207.0,41.43068132165401,2.256776171679327,4418.0,-23739.78039730775
12,91878.0,35.8979204313504,2.1356908938302412,4680.0,-21107.977213634036
13,96262.0,39.85277069216986,2.425514304190393,4676.0,-23313.87085491937
14,107701.0,37.38409557495769,2.927182894902977,3849.0,-22206.15277152487
15,126703.0,32.69000185881069,2.2699598318492997,4467.0,-26282.761494483795
16,122784.0,28.346541606352417,2.4411109004651665,4391.0,-24179.599990218612
17,170627.0,33.25506342054221,2.8305418926001886,3857.0,-31226.504551889135
18,178732.0,28.785544833157836,2.8018449293697527,4413.0,-30426.32088864783
19,208245.0,31.31680630562034,2.569153772690914,5484.0,-37423.583535216305
20,132308.0,28.836257400528336,2.9433783806679457,4014.0,-25116.38019586018
21,222672.0,36.58714757087064,2.521441819467923,4289.0,-40721.495246379025
22,174315.0,33.86973980481602,2.900796863971894,4107.0,-32582.68969223301
23,254472.0,34.73208334445647,2.7640168042054873,4595.0,-39664.03917936929
24,119795.0,31.22678577385932,2.8331278613890563,4150.0,-24981.428619087455
25,187779.0,34.456732702528306,2.9437817772306305,4088.0,-32492.69893848419
26,149082.0,34.009662709739914,2.9167722719791147,3759.0,-27479.807469469848
27,172320.0,27.651911002622807,2.629004991737175,4272.0,-27873.126290643788
28,143846.0,31.770057386319838,2.700838092188448,4384.0,-26845.698491440264
29,234018.0,39.68162175001389,2.6543588464445933,3852.0,-39483.21364126382
30,215011.0,33.59669470743239,2.4683618841563035,4331.0,-36821.9773993459
31,94558.0,23.792947238283627,2.0148685749430344,4380.0,-19962.282732919964
32,130639.0,25.43205306033765,2.3692768780725544,4319.0,-24338.474778743133
33,251011.0,42.39379980556718,2.654998080315312,3902.0,-42987.31300284512
34,117681.0,28.31984140843974,2.5656326816178514,3969.0,-21919.55725013236
35,124255.0,26.965176648699348,2.6486385529115912,4236.0,-24565.275926965107
36,142992.0,29.09421835744753,2.163454513815503,4433.0,-29210.59523087732
37,102804.0,28.195862328626237,2.607700381539509,3925.0,-19680.711905381115
38,113374.0,28.991924240153537,2.75908526094026,3928.0,-22178.822043717457
39,138846.0,21.54265763547431,2.060278808876394,4531.0,-24494.001731534292
40,146041.0,23.178669380626147,2.459221440157372,4382.0,-25867.39502877878
41,217897.0,28.686278229752794,2.2945157566905467,4489.0,-35886.53406542075
42,145914.0,29.75255993923621,2.6193130910433258,4059.0,-28324.437062152872
43,134227.0,31.065731103971842,2.7801519414770124,3962.0,-25598.162429672797
44,170686.0,28.883517108326267,2.9672790889630387,4095.0,-29490.070967601117
45,100356.0,30.793132388919492,2.627571681589475,3811.0,-21801.537731355
46,154931.0,30.449652450556588,2.2194439578304257,4490.0,-29779.760096644342
47,187600.0,37.828532869962245,2.711406370643556,4166.0,-36391.04862090368
48,263453.0,34.365795902596076,3.00884129332209,4084.0,-38764.61777812838
49,192984.0,31.058733787276857,2.197372086160307,4614.0,-35034.251712048295
50,131091.0,31.97396313415051,2.737204806601154,4092.0,-24492.05576075929
51,188802.0,20.247537815124364,2.1746976815807613,4810.0,-28528.780781510228
52,142899.0,32.885046910080284,2.4642015191226156,4212.0,-30155.58801654362
53,204753.0,33.431958906706825,2.5604761773237317,4361.0,-36106.51561924337
54,315800.0,39.607265203044406,2.79667418761166,4239.0,-49548.68876900855
55,149361.0,31.67005231219079,2.933847954161904,3870.0,-27204.574936171888
56,159820.0,30.89193610938363,2.4657811448327416,4188.0,-32312.965170415275
57,187356.0,28.399969571185256,2.4269499050432977,4425.0,-31893.16582844104
58,177398.0,26.542450671708302,2.896252553232755,4012.0,-27922.658106637133
59,109868.0,28.629061312901673,2.121151167598846,4406.0,-23704.862767082584
60,131617.0,24.01873170783765,2.26343782577947,4437.0,-23586.39453709657
61,129896.0,29.742728796004936,2.4894342120367434,4028.0,-22842.41571533179
62,321687.0,40.07206745160906,2.2351094406922143,4429.0,-52374.19215925304
63,305709.0,38.56069870163075,2.971528678804938,4074.0,-46697.00612767484
64,124068.0,29.31512334364708,2.5284213560584825,4015.0,-23012.37182476296
65,142360.0,25.450559569980374,2.2578222043770486,4418.0,-26926.692025039236
66,168468.0,26.74379512374003,2.3781887521913694,4426.0,-29284.455660495332
67,211662.0,26.86792416588792,2.3505555987183846,4361.0,-35062.641036483736
68,124122.0,24.835074106357936,2.5928674775945106,4128.0,-21457.504027893257
69,137437.0,27.763695287314658,2.8128981547259477,4079.0,-25292.72640674365
70,147200.0,23.175642233398314,2.323301350386498,4249.0,-24125.843564967643
71,175290.0,30.426834631897574,2.9060194024844104,4069.0,-29301.041750517365
72,162897.0,20.077053013672444,2.0547184490886528,4518.0,-24353.465305584676
73,125493.0,22.628562573507107,2.19387777308379,4171.0,-21157.706006229146
74,113508.0,27.821702830292345,2.5201039702874977,3982.0,-21784.393316118905
75,169712.0,18.474872533868542,1.9355494844993102,4965.0,-27121.11287971902
76,130839.0,22.978809656802706,2.3837158828728606,4224.0,-23461.36465959556
77,219192.0,27.87155935594503,2.247849872084833,4285.0,-33390.12810842215
78,172598.0,27.436349427468418,2.5264685255923998,3937.0,-26860.18608949158
79,138714.0,25.918889135962804,2.501060799229951,4115.0,-24467.431344348886
80,150158.0,30.54477676145137,1.6960231781045036,4316.0,-29139.717030424606
81,197303.0,29.404631861981436,2.6447445304306467,4085.0,-33139.02010845308
82,191727.0,27.741081276298715,2.8412072827628787,4435.0,-30709.376972862676
83,163937.0,31.423250362751197,2.6597874748977373,4071.0,-29380.73908917237
84,163481.0,27.58489127510745,2.047767008056208,4293.0,-29102.06029523836
85,232473.0,32.08640636541829,2.236891126219943,4263.0,-39626.71186129159
86,169633.0,22.991508212259838,2.397544031001648,4518.0,-27980.665494320223
87,141373.0,18.27905242468163,1.4547705800769073,5045.0,-25901.41728577387
88,116714.0,29.5740703643533,2.8555373298239854,3839.0,-20849.719606869076
89,114785.0,28.659130335352916,2.7440606261202523,3982.0,-22526.076443587393
90,167981.0,24.45675090161636,2.5186637855818854,4082.0,-26070.89646112304
91,154007.0,22.495463373267942,2.6191751636022063,4236.0,-24475.064150115522
92,178785.0,22.56317518555793,1.8974400387213963,4802.0,-30212.09157346207
93,148147.0,16.737715678824497,1.6845869293195375,5035.0,-25206.999812309692
94,172955.0,24.32107858002668,2.2905558005779705,4513.0,-26437.012416489
95,164432.0,21.48154883228276,2.051436796942198,4708.0,-26830.454491521166
96,164092.0,23.260278829772798,2.3129190775939845,4547.0,-27470.389297961676
97,144840.0,27.118865866063693,2.794240956096607,3908.0,-24190.028352528814
98,221310.0,32.181830261875106,3.0457492510412507,3950.0,-35046.01315518199
99,192463.0,22.388650466996513,1.9131395691022421,4992.0,-33515.80974909378
100,154674.0,29.010192655737445,2.886589904028585,4010.0,-25383.918573770265
101,125383.0,35.610342995214005,2.7120171550527816,3932.0,-26209.212444477507
102,162908.0,24.68528656724178,2.1738716632631814,4571.0,-27474.7239493401
103,107649.0,19.013825840838503,1.2988744352660644,4912.0,-23406.0196100722
104,152856.0,29.386607889229424,2.575081245733445,4186.0,-29974.34004701401
105,131831.0,27.365451888453425,2.9347406900725868,3885.0,-24656.272151496534
106,145858.0,26.42559418942996,2.8631758178096436,4108.0,-25606.400769557633
107,123419.0,25.516181287140178,2.7454013192035336,4081.0,-21612.20555020773
108,98256.0,30.307821407710204,3.0672378964621174,3783.0,-20579.01073583523
109,230970.0,37.386544812763795,2.508020211731501,4176.0,-42246.795638423086
110,201300.0,31.829058428832468,2.932978524726165,4133.0,-33611.485700847086
111,115662.0,20.613224005063728,1.9841317442404431,4515.0,-20613.224005063727
112,113674.0,26.16302102822913,2.600506334034913,4135.0,-22055.42672679716
113,112513.0,25.32548450251177,2.1983533216183133,4245.0,-21754.59118765761
114,182865.0,33.87985243097808,2.6836318291917505,4103.0,-33778.21287368515
115,153918.0,25.145237342230097,2.3535915234139653,4315.0,-24843.494494123337
116,207256.0,27.654561246065406,2.6812485076435784,4061.0,-30668.908421886536
117,114119.0,28.529771380531486,2.343603479377947,4102.0,-22082.04304853137
118,116890.0,18.662128367516313,1.8686523555741865,4767.0,-20435.030562430362
119,170596.0,21.557271573426423,2.093940476009794,4731.0,-26709.45947947534
120,184708.0,21.13428100588362,1.7953340674514178,4813.0,-30539.03605350183
121,133653.0,26.398695691805816,2.2080082207951297,4368.0,-25844.323082277893
122,231841.0,30.483569824897284,2.2303212724368406,4582.0,-38805.58438709424
123,126091.0,25.546583136223965,2.3654302773909466,4213.0,-23451.7633190536
124,96093.0,21.87889929592138,1.942892518036395,4420.0,-19800.40386280885
125,111253.0,28.834894156823836,2.400930908082782,3980.0,-20732.28889875634
126,142541.0,31.408928542839732,2.911610212005651,3874.0,-24813.05354884339
127,131693.0,34.05336909434732,3.1379055607682487,3763.0,-26391.36104811917
128,132226.0,28.697259989455794,2.905543733289588,4160.0,-24937.918930837084
129,149459.0,29.172677014388864,2.389579260399586,4161.0,-27859.906548741365
130,160419.0,29.33676334253652,2.7698652029003754,4046.0,-28397.98691557535
131,125226.0,30.332229649908037,2.8549727198095765,3839.0,-22324.521022332316
132,143915.0,30.332502169133445,2.016227890331442,4215.0,-27784.571986926236
133,157318.0,25.897434747010205,3.061936696423958,4185.0,-25457.178356311033
134,157061.0,20.40163513510309,2.1790304418966637,4617.0,-25583.650459419274
135,71291.0,29.69324639007733,2.8974069773741595,3764.0,-15974.966557861604
136,185189.0,36.778714653292035,2.4731882559284393,4015.0,-33174.40061726941
137,155140.0,32.18990588989602,2.6324888082742084,3884.0,-27908.648406539847
138,133584.0,20.807009978718913,2.385182172433532,4535.0,-21909.781507591015
139,137555.0,21.329228363675174,2.0253936686429634,4504.0,-22438.348238586284
140,176953.0,30.71694889669899,2.2742165419146274,4067.0,-29303.969247450837
141,287646.0,26.685100429957366,2.1589519567902884,4727.0,-43363.28819868072
142,155744.0,27.56299915607948,2.3618643792421503,4192.0,-27204.680167050446
143,193836.0,19.72124304750457,1.6789163467181152,5189.0,-32638.65724362006
144,110051.0,18.397182162946127,2.0549456977184737,4540.0,-18268.401887805503
145,156149.0,30.464758669070143,2.5834660875191253,3990.0,-27662.00087151569
146,211854.0,24.017284368969392,2.2834420967162523,4696.0,-31967.00549509826
147,158752.0,20.068364018989023,2.108888646300916,4736.0,-25567.095760192016
148,104880.0,26.667834030506512,2.6888531024714126,4031.0,-18854.158659568104
149,114043.0,21.241998710510458,1.8889425470085255,4726.0,-22367.824642167514
150,176704.0,37.12781851406534,2.7484213153760684,3725.0,-30927.47282221643
