episode,moe_totalWaitingTime,moe_queueLength,moe_avgSpeed,simulation_step,cum_reward
36,68550.0,44.816802501282254,2.0600166813124186,4922.0,-10621.582192803895
37,91880.0,52.92866106974589,2.1268218997672794,4190.0,-12967.521962087743
38,97554.0,59.06916464295198,1.796838322265802,4644.0,-16007.743618239987
39,78447.0,56.902359575818096,2.351737666798801,4400.0,-13428.956859893071
40,93419.0,51.4856439057646,2.2770196747759437,4400.0,-14518.951581425616
41,121362.0,68.77942476176248,2.5853122434825213,4522.0,-16713.400217108283
42,86812.0,60.867731190056084,2.4000515893367216,4278.0,-13269.165399432226
43,62531.0,53.187779155634765,2.034263490338105,4067.0,-9520.612468858622
44,73182.0,52.846806748832556,2.166024202911399,3945.0,-11731.991098240827
45,125382.0,42.708544851313256,1.7673864875457177,5287.0,-19005.302458834398
46,143939.0,67.910024689839,2.676937367350942,3721.0,-20984.19762916025
47,191218.0,69.19050769862201,2.1620685331209564,4278.0,-26430.77394087361
48,125946.0,54.006636938122135,1.4180089733104975,4193.0,-18362.256558961526
49,179073.0,53.352163088704316,2.432351247526913,4079.0,-24381.93853153787
50,228844.0,64.54202136523296,2.277078838815606,4441.0,-33690.935152651604
51,298355.0,61.428355038889926,1.8743234256827828,4563.0,-38454.15025434509
52,114339.0,56.812201894971835,2.4135525600357517,3945.0,-15793.792126802171
53,159185.0,64.34431444192096,2.7693709269032203,3953.0,-22584.854369114255
54,87985.0,41.38582274404104,1.6234661980525642,4197.0,-13160.691632605052
55,253688.0,63.773032662711934,2.307814739802518,4522.0,-34373.66460520173
56,378800.0,91.83690512516017,2.6879336876173747,3790.0,-38295.98943719179
57,81324.0,45.8975131598962,1.978369348211634,4677.0,-11933.353421573012
58,186788.0,55.56620471024382,2.147578237228732,4319.0,-27227.44030801947
59,235704.0,61.42641566453862,2.483582874048084,3953.0,-26904.770061067913
60,102276.0,58.010019980875555,2.6031191350084386,4196.0,-13400.314615582252
61,113426.0,38.45990286239723,1.4930556706454898,5173.0,-14537.843281986154
62,63493.0,58.75048066835284,1.9321713027287788,4433.0,-10575.086520303512
63,126723.0,62.487755049457036,2.17579374188796,4555.0,-18558.86324968874
64,119682.0,53.48846467467305,2.2940556206240736,4075.0,-14334.908532812377
65,51492.0,32.12975413096245,1.1520235781688546,4441.0,-8289.476565788313
66,72928.0,60.93118637881232,2.7904810818483963,3825.0,-11820.65015748959
67,114965.0,57.233728932558144,2.556304318791894,4034.0,-16540.547661509303
68,125653.0,62.111421738821,2.610348320020742,3823.0,-19192.42931729569
69,107090.0,66.72188596820138,2.3667957633183914,3823.0,-16413.58394817754
70,143408.0,48.778476285711484,2.3959411669519293,4644.0,-19950.396800855997
71,176918.0,78.01691541738747,2.749972116058873,3946.0,-21844.73631686849
72,127103.0,38.800695629702794,1.7898964681146206,4441.0,-19749.55407551872
73,108176.0,65.1726266482108,2.56206925243875,3945.0,-18313.508088147235
74,97047.0,61.265673958443216,2.1700211110235,4400.0,-15745.278207319907
75,85685.0,49.12264762543692,2.4687943070792944,4067.0,-12575.397792111851
76,79186.0,36.57826554175123,1.7756757748897412,5165.0,-11412.418849026382
77,62737.0,36.51296693187646,1.7840518569379622,4070.0,-9274.293600696621
78,86304.0,55.71222518121543,1.9763749068386913,4313.0,-14039.48074566629
79,67711.0,60.85601778856412,2.6032152012885477,3833.0,-11380.07532646149
80,88489.0,55.510023826167796,2.6830066744709065,4034.0,-15376.27659984848
81,72538.0,50.29326073010782,2.0488049249348044,4197.0,-13277.420832748465
82,108305.0,46.26124573742413,2.398500713212005,4644.0,-17347.96715153405
83,151446.0,66.59503724549612,2.4429259633119744,4311.0,-21110.626806822267
84,77121.0,56.67210576270427,2.1769922572064093,4278.0,-12014.486421693306
85,75099.0,41.771579609935294,2.193615661164357,4319.0,-11445.412813122271
86,92900.0,60.534809119586924,2.4757782274912916,3823.0,-16223.328844049296
87,91347.0,38.50224972699355,1.540856333954644,4563.0,-14130.325649806631
88,101152.0,57.84466385306772,2.3398363725425995,3945.0,-15444.525248769081
89,74864.0,50.12380676995971,2.539162216733925,4034.0,-11528.475557090733
90,113814.0,49.043181199092054,2.3217864780059414,5165.0,-17017.98387608494
91,83392.0,64.36336509927271,2.8840813532399743,3823.0,-12679.582924556724
92,99607.0,50.02671885744874,2.354079993395789,4278.0,-13607.267529226057
93,142510.0,47.09108468583172,2.112152451975353,4644.0,-21803.172209540084
94,100617.0,50.43203138305997,2.545324186429053,4189.0,-15734.793791514712
95,99611.0,44.43719732493245,2.609111760653891,4800.0,-12797.912829580546
96,104898.0,48.375727249235176,2.5941952009358387,4156.0,-16447.74726473996
97,68978.0,33.190865336662846,1.513975958282125,4766.0,-10720.6495037421
98,103936.0,55.07790032221164,2.644628964707274,4189.0,-17019.071199563397
99,75006.0,76.20297049390503,2.7999534761584566,3953.0,-13868.940629890716
100,165338.0,51.1893900322696,2.2262911315539333,4441.0,-23035.22551452132
101,156993.0,64.72581899093697,2.6970726866499284,3912.0,-22783.488284809813
102,150444.0,47.31236877137656,2.2950002729352095,4190.0,-20249.69383414917
103,144321.0,51.34564996923972,2.4574282920632724,4556.0,-18279.051389049342
104,123801.0,65.72914747483938,2.7887620671120614,3827.0,-18141.24470305567
105,115770.0,59.84764976619133,2.6778859879233066,4034.0,-16039.170137339277
106,84551.0,50.97265328228485,2.208649009198929,4400.0,-12335.382094312934
107,50622.0,47.47638986921545,2.019415770827315,4197.0,-8545.750176458781
108,66835.0,46.138786406901204,2.8988412878818464,4433.0,-10473.504514366574
109,151293.0,67.63738889152233,2.594812273303971,3826.0,-21846.876611961714
110,69012.0,59.284766816264934,2.9305232155549223,3834.0,-10137.695125581304
111,77899.0,49.92261129054746,2.1239929553658934,4156.0,-12830.111101670696
112,93013.0,43.254599317074124,2.5334025731542456,4278.0,-13971.235579414943
113,131696.0,48.22885920522877,2.2721771873257133,4156.0,-19243.31482288628
114,107124.0,45.64516640049372,2.14895165392791,4034.0,-16204.034072175271
115,101559.0,54.69044538298163,2.757140651874366,3951.0,-15914.919606447655
116,171770.0,55.3640862388365,2.2903033502075787,4156.0,-22256.362668012272
117,86609.0,59.75679591043233,1.8838337627341635,3949.0,-12429.413549369925
118,116343.0,33.12433518228101,1.398594881538241,4683.0,-15999.053893041728
119,85198.0,50.9782670655954,2.028141391469029,4799.0,-11725.001425086943
120,85349.0,54.87007387756741,2.5831382444997413,4278.0,-12455.506770207801
121,84713.0,47.9421746802664,2.6935623559254247,4278.0,-12369.08106750873
122,77322.0,49.54455750330333,2.317178601296285,4441.0,-12584.317605839045
123,80380.0,60.270189022695426,2.2591989092572704,4197.0,-13741.603097174557
124,39483.0,51.12979873345398,1.954244567556832,4400.0,-6902.522829016288
125,102153.0,69.42405601375089,2.8508942396469,4034.0,-14856.74798694269
126,42054.0,63.07917617441345,2.244042080228469,4034.0,-7254.105260057547
127,100900.0,51.57730252361399,2.240598714325117,4156.0,-12017.51148800206
128,51712.0,44.313236677464985,2.0626982670505782,4312.0,-8818.334098815532
129,121112.0,59.5386967936998,2.352613503501524,3831.0,-16730.373799029643
130,76205.0,52.99074722795412,2.2347220329401405,4156.0,-11604.973642921952
131,130947.0,45.276335615947744,2.4625245253060797,4400.0,-18925.508287466157
132,156768.0,38.45739706816757,1.8012531635367595,4683.0,-21651.514549378342
133,118952.0,59.931682745745704,2.7002526155661264,4278.0,-16181.55434135134
134,55137.0,28.571962815986158,1.432278619710315,4555.0,-8657.304733243805
135,51627.0,43.558137645486994,1.9554996155975273,4311.0,-8363.162427933503
136,104090.0,62.553161945485584,2.4853682169343645,4311.0,-13574.036142170371
137,46602.0,33.2109388411507,1.7784693406031067,4522.0,-8236.312832605374
138,112340.0,35.427161489669516,1.5964098189749287,5170.0,-17784.435067814098
139,60215.0,62.34186240096793,2.282939087524547,4189.0,-9662.98867215003
140,106515.0,56.61611500829645,2.6511042007533754,4156.0,-16135.592777364487
141,113930.0,59.5136409003283,2.71713188191513,4034.0,-15652.087556786342
142,102182.0,40.16604683909716,1.7436902991648557,4190.0,-14178.614534201299
143,88629.0,53.774475679227336,2.452902741646901,3912.0,-14572.882909070608
144,63059.0,47.499820422871096,2.6681058994765094,4067.0,-10117.461750071543
145,88567.0,62.34844471560413,2.243149523043026,3945.0,-15337.717400038617
146,88807.0,41.589439143562565,1.5847521437777772,6629.0,-15013.787530826086
147,136715.0,58.00918750291337,2.536508939404913,3839.0,-20825.2983135459
148,117937.0,44.95237707821314,2.4113097109220165,4311.0,-16182.855748156731
149,104479.0,52.365520746191635,2.3831271120970423,4075.0,-13300.842269532675
150,154125.0,51.54627878689927,2.591337187515362,4034.0,-19432.947102661026
151,93285.0,43.91229633727355,1.651640761884731,5165.0,-13349.338086531161
152,91616.0,58.41884282159399,2.0908002509270522,4156.0,-13085.820792037053
153,106223.0,56.08944002776611,2.445369068170194,4278.0,-16882.9214483576
154,96604.0,61.3687595419243,2.3844851080758063,3831.0,-15219.452366397227
155,109042.0,41.422794855099355,1.8956313436266314,4766.0,-18308.875325953915
156,102623.0,51.44073538169518,2.6801676674660224,4677.0,-15123.576202218383
157,147584.0,40.28946805154353,1.56562876869675,4766.0,-17445.33966631835
158,86824.0,53.249342533930914,2.407212845696141,5010.0,-13472.083661084522
159,142336.0,51.88467489784833,2.3743934444842556,4156.0,-19819.94581097806
160,98890.0,59.26724470185583,2.7842385484439554,3912.0,-15824.354335395506
161,118383.0,37.16704666152704,1.9614350776317526,4441.0,-16167.665297764263
162,51753.0,50.2104072217673,2.3379186236421,4067.0,-9288.92533602695
163,156979.0,55.09554365004225,2.499304660810481,4197.0,-19503.822452114957
164,176643.0,52.66893054193697,2.5641318222914053,4766.0,-23701.01874387164
165,80680.0,46.94185349605384,2.367822140879165,4400.0,-13143.718978895075
166,86962.0,56.26634306611506,1.9724705518175323,4067.0,-15135.646284784953
167,70192.0,51.25331604610822,2.201289821658568,4433.0,-11019.462949913266
168,81031.0,51.136376894452944,2.3738648276143395,4555.0,-13039.776108085502
169,93537.0,35.99392214185515,1.6459944507452606,4319.0,-11482.061163251794
170,102234.0,47.417422789589374,2.2006211235818207,4433.0,-14746.818487562296
171,110831.0,55.49373496175206,2.5901668583952002,4433.0,-16426.14554867861
172,85125.0,48.529613890227985,2.583499931608472,4311.0,-11355.929650313348
173,105001.0,43.67078613528351,1.8701823581672519,4921.0,-14236.676280102423
174,74559.0,44.53056881368168,2.537569792303326,4400.0,-11622.47846037092
175,72933.0,61.35282492068558,2.66394259309779,3912.0,-11902.448034613002
176,80250.0,42.61218450752952,2.020465526481474,4197.0,-12570.594429721208
177,77009.0,37.708413577254696,2.1162504460123053,5165.0,-12330.651239762285
178,64141.0,58.74548315926899,2.1172027162484777,3823.0,-10809.168901305495
179,95456.0,37.77724954310592,1.6590956241253774,4555.0,-15073.122567699262
180,97318.0,51.68953071754004,2.728575401215157,4156.0,-12250.418780056989
181,69253.0,37.41491104738744,1.5125791809835352,4555.0,-9877.536516510285
182,102172.0,63.073453042622866,2.5401678660459903,3790.0,-13876.15966937703
183,99639.0,52.099730718378154,2.866653952353272,4196.0,-14848.423254737774
184,138528.0,54.01134468696389,2.893007951914715,4433.0,-18363.85719356772
185,81106.0,55.891646088397025,2.683590731114922,3825.0,-12240.270493358948
186,100761.0,47.7382092128594,2.424810109117414,4311.0,-15180.75052968929
187,88828.0,46.25690096663473,1.9480519938207803,4678.0,-13321.987478390804
188,88718.0,53.27098112364217,2.525596109286073,3953.0,-12518.68056405591
189,103887.0,57.22605059688096,2.032827003710253,4278.0,-14935.99920578593
190,143381.0,64.37534157374228,2.5961542484341966,4156.0,-19119.476447401456
191,83805.0,45.64657275220017,2.7779974363613027,4278.0,-13009.27323437705
192,118499.0,37.478371025837994,1.6236511949021224,4921.0,-18027.096463428075
193,78257.0,58.111209937590324,2.2296530891159256,4194.0,-12842.577396207462
194,185464.0,62.48191287350593,2.9268205372700455,4278.0,-28366.78844457169
195,117015.0,49.01249182823215,2.338003797291383,3950.0,-15193.872466751967
196,183261.0,55.69684787881577,2.5958555968014005,4067.0,-23225.585565466175
197,199419.0,46.92838040725351,2.2315453063500765,4433.0,-23041.834779961475
198,107389.0,56.49568237266561,2.7158458036802298,3912.0,-16101.2694762097
199,84948.0,55.97347490229526,2.0603745336172934,3953.0,-14441.156524792177
200,132784.0,51.42152163442771,2.078088461030532,4278.0,-20774.294740308796
201,96577.0,54.461847395568604,2.4365148258549434,4434.0,-14759.160644199092
202,147419.0,63.956266165357114,2.590241261049929,3790.0,-17907.754526299992
203,137485.0,49.90173018122352,2.6780126208256325,4075.0,-18114.32805578414
204,65054.0,53.474563049279894,2.3622904388765322,4433.0,-9251.099407525422
205,81033.0,47.30649379966424,2.584981301971168,4677.0,-11779.316956116396
206,112291.0,56.4797875067254,2.3877701165119634,4067.0,-16661.537314483994
207,100887.0,46.94121522498819,2.374121823499447,4278.0,-14504.835504521352
208,111845.0,62.57705107939524,2.10148230828741,3829.0,-16207.456229563368
209,99302.0,49.31007900076137,2.028123518212324,4191.0,-14546.473305224605
210,102472.0,45.845497412271634,2.337853617276252,4400.0,-13799.494721093763
211,76232.0,45.16664478288436,2.0938877154059043,4644.0,-11743.327643549934
212,104397.0,39.807263350765105,2.155828010644521,4799.0,-14410.229332976967
213,82624.0,43.43359099543237,1.8230374402382716,3953.0,-11900.80393274847
214,102930.0,52.816479772188494,2.569712607121122,4677.0,-15950.576891200926
215,102373.0,40.4894336656738,2.259142344886849,4311.0,-13604.449711666397
216,127124.0,40.92436344334161,2.0966888384636544,4189.0,-16083.274833233252
217,55247.0,46.806154443760825,1.6355172633113604,3953.0,-8565.52626320823
218,65178.0,65.32229531296684,1.739546769997798,3945.0,-9798.344296945026
219,95503.0,45.27850265464642,2.24956585369009,4400.0,-15168.29838930655
220,86203.0,59.02912338750657,2.14758608142769,3912.0,-14698.251723489137
221,132064.0,58.74953219129759,2.3766595756318645,3912.0,-22677.31942584087
222,74148.0,40.64375798888441,1.9007304073411302,4156.0,-11217.677204932097
223,104733.0,58.4067510781695,2.724918686307578,4034.0,-16821.144310512816
224,152969.0,51.61983916396463,2.210760927541571,4034.0,-18531.5222598633
225,89883.0,31.10051044091957,1.804454805550918,4400.0,-13653.12408356369
226,106708.0,71.70681317853978,2.441448687312959,3823.0,-15416.964833386053
227,135792.0,62.034552022674774,2.7504839279077897,3912.0,-19789.022095233253
228,74560.0,52.554635353686066,2.7002556145669345,3945.0,-8829.17873941926
229,94431.0,63.91177210753453,2.055687360909664,3912.0,-13804.942775227459
230,129192.0,51.87982063119649,2.403658131091239,3912.0,-19558.692377961077
231,82704.0,35.05460199573582,1.781802985532354,4555.0,-11638.127862584293
232,56072.0,63.00919327984843,2.8653571465826393,3945.0,-9451.378991977264
233,124736.0,59.09513317639592,2.0150934690816813,5165.0,-15069.25895998096
234,85490.0,53.941351678237446,2.9864876848365016,4278.0,-14995.69576655001
235,85584.0,51.001648359298294,2.5417318460191156,4644.0,-13872.448353729136
236,105264.0,56.781835039417764,2.3595149306992633,4311.0,-13003.040224026669
237,80119.0,59.85562063910441,2.903576624220109,3945.0,-13048.525299324761
238,123580.0,65.70955369314512,2.929419764322989,3912.0,-17675.86994345604
239,88964.0,57.50506427737296,1.9096284377232506,4068.0,-15123.831904949087
240,121932.0,49.321547769424704,1.6478794433823276,4067.0,-16867.969337143248
241,116032.0,58.44821857867152,2.884516084072475,4677.0,-17359.120917865443
242,115436.0,51.99702266658186,2.0553450465182643,4197.0,-16743.04129863936
243,105528.0,36.920323243358766,2.330255638490893,4766.0,-16097.260934104423
244,84948.0,53.11979261905915,1.784179437549985,4319.0,-12801.870021193254
245,105783.0,49.915802227173494,2.1972683126430455,4156.0,-17270.86757060203
246,102248.0,43.822285579813794,2.132783513225364,4034.0,-14242.242813439483
247,74461.0,51.34172237415409,2.702992689690642,3953.0,-10473.711364327433
248,94923.0,42.17198111452827,1.9383259048677688,4075.0,-12988.970183274709
249,75042.0,56.00672599503677,2.3972633938623544,3953.0,-11481.378828982537
250,96702.0,48.49399462537048,2.0987599920188735,4034.0,-12123.498656342621
251,132024.0,51.12751413058252,2.647772938717033,3955.0,-16820.95214896165
252,86119.0,42.67429195558041,2.5027452784002215,4067.0,-13399.727674052248
253,76537.0,47.511136772274455,2.2973381711360146,4319.0,-13113.07374914775
254,87899.0,38.58479863119214,2.0406371284201765,4400.0,-11614.024387988835
255,148619.0,53.498747420691785,2.1226433393544686,4075.0,-19794.53654565596
256,89804.0,37.20512613769404,1.7743303127485988,4923.0,-14100.742806186041
257,106563.0,43.905428690519315,2.526750923164874,4522.0,-13654.588322751506
258,96059.0,60.37363279298417,2.5386360036466615,3831.0,-13101.078316077565
259,51730.0,47.36561139882302,2.6899999118768387,4433.0,-8573.175663186967
260,104543.0,35.49819931303838,1.7240796619267171,4801.0,-15335.222103232578
261,75064.0,37.08653780335032,1.852077328082564,4441.0,-11867.692097072102
262,170440.0,43.760961278363105,1.6817350076917366,4441.0,-24549.8992771617
263,204079.0,50.21977985456587,2.360143864855902,4522.0,-25963.626184810557
264,119406.0,63.93048982851251,2.3816114749051174,3668.0,-15918.691967299615
265,223638.0,66.54028112163529,2.4031920206579658,3912.0,-28146.538914451725
266,100657.0,56.64111710971909,2.7265875581385757,3790.0,-13310.662520783986
267,120045.0,49.82325652076133,2.469535998796314,4278.0,-17139.2002431419
268,73911.0,38.875127026920744,1.7926813470148644,4555.0,-11312.661964833937
269,89901.0,62.22426012969582,2.764128913027765,3546.0,-13938.234269051864
270,95783.0,55.703632776872624,2.7448369758369067,3912.0,-15039.980849755608
271,99333.0,51.497338188395375,2.1983487852114925,4677.0,-14573.746707315891
272,71093.0,48.61519211962002,2.4965187096339316,4311.0,-11132.878995392985
273,116979.0,52.269634988954266,2.716780579543258,4067.0,-13955.99254205079
274,108444.0,61.95699473052899,2.2727175092313088,4156.0,-15303.377698440661
275,120468.0,49.29034085487816,2.0405823417607576,4156.0,-17300.909640062233
276,172511.0,45.61076028509844,2.163586519595061,4400.0,-24036.87067024688
277,115345.0,43.253889926400525,2.0294615198890322,4156.0,-16609.493731737803
278,76107.0,53.46454414886107,2.6600725464675254,4156.0,-12564.167874982351
279,109648.0,65.71715608721848,2.7999214510677133,3790.0,-15180.663056147469
280,79404.0,52.758494441705295,2.364878262701796,4034.0,-11765.144260500281
281,166420.0,59.73943365865522,2.3679823855063233,4075.0,-19654.273673697568
282,50209.0,58.59481151850814,2.630690594033896,3912.0,-7734.515120443074
283,152565.0,64.64541971104252,2.2900641795351917,4034.0,-19070.398814757544
284,142839.0,51.43739871074227,2.5850582597987013,4278.0,-17745.902555206085
285,99778.0,62.12491214145107,2.698319741084325,4034.0,-13978.10523182649
286,83462.0,51.61512119316493,2.4448877736856574,3912.0,-12645.704692325407
287,170921.0,45.29542554115348,2.0388679783904147,4156.0,-21288.850004342134
288,127285.0,64.66154740820978,2.2497756251585477,3823.0,-18622.52565356442
289,106866.0,28.08510815002203,1.4064119790610021,5043.0,-13930.213642410927
290,85701.0,38.856214535893066,1.9901897775960904,4677.0,-12084.282720662744
291,119012.0,58.53886803406174,2.506589202940214,4189.0,-17386.043806116337
292,61606.0,31.31925350203264,1.0840722128285079,5043.0,-11118.334993221588
293,76371.0,54.45210862710205,1.9417228958237762,4433.0,-10999.325942674614
294,235409.0,52.6135319915037,2.0345003010612137,4766.0,-30621.07561905515
295,131402.0,55.098476253454415,2.246640183345552,3945.0,-18182.497163639957
296,129608.0,64.84319340685146,2.5357662801572207,3958.0,-15562.36641764435
297,60763.0,49.87326543938679,2.3729001554411973,4799.0,-9475.92043348349
298,117403.0,50.46595270206887,2.526024661324733,4156.0,-18924.732263275826
299,170909.0,51.532788822716064,2.4366688789930557,4075.0,-23498.951703158524
300,119995.0,54.76038204920288,2.8254539594301065,3708.0,-17797.124165990936
301,123617.0,47.60762746319586,2.522406268573201,4156.0,-15996.162827633809
302,76774.0,59.08854522825664,2.3668849653495116,4067.0,-13472.188312042514
303,83698.0,58.067134957557556,2.2715812391856294,4311.0,-12948.971095535335
304,75871.0,43.58357880457953,2.198973573798862,4766.0,-12029.06775006395
305,97777.0,49.78464041754039,2.5250085794910597,4644.0,-16080.438854865544
306,97845.0,48.27869980892951,2.537321351155981,4189.0,-13469.757246691333
307,81322.0,50.13701849010832,2.190612357216193,4644.0,-11330.96617876448
308,139411.0,40.06474269878551,2.3073226631850567,5043.0,-17508.292559369267
309,82945.0,60.22501581833635,2.741144301174042,3703.0,-12225.67821112228
310,79527.0,51.953952654543656,2.0875125083549015,4189.0,-12261.132826472303
311,80141.0,56.86624922951772,2.556811407164631,4034.0,-12567.441079723416
312,145793.0,59.33092227903441,2.0320376373621394,4034.0,-20350.506341708802
313,114780.0,32.53626964171819,1.5817011748211827,4799.0,-17537.049336886106
314,80999.0,39.65070236864313,2.1517253379761363,4433.0,-13322.635995864091
315,150112.0,63.96692613069849,2.9448039212411725,4278.0,-20405.44943569282
316,168527.0,46.78583704941403,1.9277247628244374,4563.0,-23626.847709954083
317,214078.0,53.936505889455205,2.8313457234868022,4197.0,-27777.300533069432
318,160125.0,53.95530486872902,2.472255357412304,4563.0,-23200.78109355348
319,140613.0,51.381242719319026,2.0961171143021495,4441.0,-20603.87833044693
320,130110.0,66.20955097228818,2.81818314384702,3790.0,-16022.71133529374
321,158704.0,52.82841329132949,2.2076340407664037,4441.0,-22821.87454185434
322,98505.0,65.4609925483854,2.6088699558168043,3945.0,-14728.723323386717
323,100851.0,52.43296202918005,1.8360975097185241,4433.0,-15205.558988462213
324,93610.0,45.11241869975145,2.059644135449098,4888.0,-13894.624959523448
325,145450.0,48.17422323517667,2.1223921691718663,4319.0,-21678.400455829502
326,151267.0,56.77906319898556,2.184302282148274,4156.0,-22654.84621639524
327,82254.0,60.565002291282624,2.6239995254806168,3790.0,-11325.65542846985
328,118549.0,37.36873868151383,1.9666979416318855,4766.0,-18011.73204448967
329,77994.0,45.25733246185504,1.5619872005280733,4436.0,-12717.310421781267
330,124049.0,41.87111388607518,1.833134835136655,4400.0,-19135.099045936357
331,124591.0,70.34820442085358,2.294101922817254,3823.0,-19205.059806893027
332,73503.0,43.32881512695968,2.24741754859209,4799.0,-12175.39705067567
333,142993.0,59.401718103966914,2.5753261739623396,3945.0,-21741.02882605189
334,87910.0,48.142600517570955,2.0851390589876373,4034.0,-14202.067152683432
335,144400.0,51.486880927030434,2.410286702261888,3912.0,-20749.213013593264
336,138734.0,58.223363349113846,2.8146538230127716,4311.0,-18631.47627171643
337,111527.0,42.66694284038185,1.9942229413515593,4799.0,-15573.434136739375
338,112918.0,45.38603816217274,1.9130917871869908,4685.0,-13842.741639462685
339,103019.0,41.10972849769842,1.9390721678676655,4400.0,-13237.332576258892
340,104530.0,51.97562589779413,2.100013294216335,4400.0,-15956.517150622798
341,80008.0,46.71166265603188,2.367985129703742,4193.0,-12472.013929160514
342,86963.0,48.53901161986951,2.3173597902079033,4072.0,-12183.291916587248
343,111308.0,65.00295021562245,2.6533757715188586,3945.0,-17095.775906708703
344,115245.0,48.942344211959636,2.2018690736509816,4766.0,-16199.91593415864
345,68336.0,50.102288266844006,2.199665571116404,4156.0,-10721.889689104617
346,141719.0,28.724410032585453,1.4205656335398587,5287.0,-16746.33104899732
347,129954.0,47.286946859441144,2.6022556648316453,4190.0,-19056.63958435478
348,79513.0,36.521617343051744,1.6532201614013362,4799.0,-12746.044452725058
349,105119.0,39.26726237213315,1.8617874027240269,4557.0,-15981.775785458192
350,157735.0,30.229223774422582,1.4431047320264578,5905.0,-23397.419201403078
351,164167.0,65.01760955385365,2.2827163757911917,4189.0,-26592.202307526142
352,105850.0,47.90797064283572,2.4634078090106013,4278.0,-15713.814370850116
353,159277.0,61.34267748534872,2.2559020409504313,4557.0,-20304.426247650426
354,95207.0,48.62933495897768,2.2453101578500876,4522.0,-14880.57649744717
355,95696.0,55.771307319653026,2.6521765379777147,3953.0,-13329.342449397072
356,106886.0,52.29413915963361,2.628477369579763,4067.0,-15740.535887049717
357,115823.0,76.2961506330448,3.0796607802650104,3546.0,-14725.157072177646
358,98621.0,54.960844516438634,2.5836887722510613,4189.0,-11541.777348452113
359,102116.0,38.52578166291477,2.2441678235795726,4441.0,-13137.291547053936
360,101810.0,57.40608702396146,2.6233402496423937,4156.0,-13433.024363606983
361,73384.0,41.15636260664315,1.8650194313496757,4319.0,-10247.934289054145
362,113195.0,60.896593048332285,2.6320399588082752,3953.0,-17416.425611823033
363,95137.0,54.332239937076366,2.3084728348336316,4156.0,-14995.698222633077
364,99114.0,56.354363037972846,2.3635823999115946,4034.0,-14990.260568100777
365,99436.0,54.33122885638365,2.5345558906446204,3912.0,-13691.46967180868
366,82053.0,56.579709898907694,2.521124785895609,3912.0,-13805.449215333478
367,51158.0,36.0248671066807,1.593298595836533,4189.0,-8321.744301643243
368,74467.0,42.06222569518604,2.0135317667484016,3945.0,-10389.36974671095
369,110329.0,55.28178141446728,2.4777378335204263,4433.0,-16252.843735853381
