episode,total_waiting_time,avg_queue_length,avg_speed,cum_reward
1,754640.0,163.91886016316974,0.45755354229625617,-499752.5
2,966129.0,187.0673606534993,0.3356335989870047,-623263.5
3,871562.0,170.7081705090518,0.4522844579642679,-543571.0
4,1107309.0,193.74559751316093,0.4196720267075793,-716697.5
5,1283104.0,180.01629055746312,0.5153029627334846,-862765.0
6,1097043.0,165.74694694351837,0.5677424310842286,-754045.0
7,1185563.0,147.84479139465608,0.6691688120801671,-728778.5
8,3032400.0,256.67880538890955,0.3291554708201848,-1882927.5
9,4076072.0,203.4141847783154,0.36113091118184565,-2707931.5
10,16626188.0,255.5505969444328,0.1695793002472346,-9556519.0
11,583933.0,86.48749928289841,1.0111064290242784,-197908.0
12,335613.0,59.14069981448537,1.3109053913992723,-68425.5
13,232678.0,58.1655150861127,1.2271217707335227,-66602.5
14,204227.0,62.79242895253281,1.1576282795924553,-69002.0
15,244871.0,63.27139662711045,0.9683765041805587,-75503.5
16,280572.0,75.72586099923319,0.923813244895392,-99843.0
17,236349.0,76.24688849180072,0.9495678402965401,-77659.0
18,298578.0,83.17096119599388,0.8611670537158884,-97768.0
19,838378.0,121.50729485351546,0.6738729821461584,-353570.5
20,379517.0,96.28340682637,0.7441838383005095,-111205.0
21,364810.0,77.71249852717655,0.8248175291114793,-99953.0
22,416510.0,86.67056826709158,0.7085811264846569,-122147.0
23,306590.0,68.04614198713259,0.9230851532847901,-81858.5
24,260453.0,59.873997109034775,1.3039030684938362,-73753.5
25,191805.0,66.30767674082615,1.1429876496204108,-58932.0
26,247562.0,64.40204105840957,1.0738438553664087,-61934.0
27,451925.0,65.82562299562144,0.7968273174819939,-74750.0
28,218937.0,51.21750411275493,1.4303230873389479,-61257.0
29,247540.0,65.26652170911166,0.9785125256869526,-77390.5
30,324230.0,62.94652859153676,0.9248996493211722,-103340.0
31,266881.0,68.25435384456777,1.0637839174362924,-71745.5
32,294394.0,70.17800979874686,0.977681489817114,-72591.5
33,225048.0,63.058916578194186,1.270612974631593,-55407.0
34,254279.0,54.93906937532393,1.5176033751046907,-61357.5
35,224036.0,55.27966722033632,1.0339953198523193,-64558.5
36,238567.0,63.66366490298194,1.0330495318006887,-61293.0
37,276138.0,68.5722908588488,0.6823544919734165,-71539.5
38,187165.0,63.2648171322119,1.23157051294088,-54277.0
39,210160.0,54.021564070080444,1.2458232658617745,-56922.5
40,292321.0,66.0075030707553,1.0452015954442928,-77883.5
