episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/td_error,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/min_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/mean_td_error 
-180093.5,-369081.0,-247276.99315068492,1881.986301369863,1,0,138000,32,138000,False,73,138,default,95e78961492a4dcb80c947ca4b37d3b2,2022-04-23_17-27-18,1650702438,26.09516978263855,3561.810217857361,34544,B46DSH3,127.0.0.1,3561.810217857361,4416,138,"[-286598.5, -230899.5, -246808.5, -240705.5, -220092.5, -214091.0, -229430.0, -369081.0, -330015.5, -300732.0, -262851.0, -262483.5, -246051.5, -246008.5, -247621.0, -233940.0, -255547.5, -250130.5, -242538.0, -209999.0, -225292.5, -328559.0, -249269.5, -227183.0, -264659.0, -247429.0, -238298.5, -262442.0, -220896.0, -210776.0, -223435.0, -346268.0, -221870.5, -192184.0, -212315.0, -180093.5, -243050.5, -296569.0, -232376.0, -280146.0, -250338.0, -302101.0, -227272.5, -190007.5, -247531.0, -253662.0, -188729.5, -296205.5, -248569.0, -233820.5, -225451.0, -209612.0, -210981.5, -272617.0, -263986.5, -225663.5, -228796.0, -242913.0, -210298.0, -229156.5, -310890.5, -242567.5, -220585.0, -203141.0, -198097.5, -212452.5, -277344.5, -252349.5, -291519.0, -292402.5, -250606.5, -232474.0, -280342.5]","[1207, 1061, 1210, 1290, 1315, 1332, 1647, 2547, 2247, 2193, 2054, 2021, 1937, 1961, 1954, 1871, 2036, 2009, 1922, 1885, 1860, 2323, 2023, 1951, 2000, 1951, 1830, 2062, 1873, 1749, 1774, 2383, 1867, 1562, 1694, 1625, 1876, 2105, 1865, 1932, 1960, 2015, 1793, 1578, 1890, 2000, 1627, 2218, 2004, 1956, 1758, 1762, 1699, 2113, 2068, 1890, 1944, 1977, 1775, 1894, 2258, 2071, 1833, 1742, 1709, 1708, 2115, 1887, 2186, 2182, 1945, 1757, 2067]",1.0,31987.066,12.974,2466.494,138000,138000,1096032,32,1096032,137584,272,8.06969696969697,26.7,0.22363636363636366,0.03966360381155303,"[ 1569.6699      -75.694336     11.256836   -143.88477     229.2373
   139.2539    -1059.4053       76.708984     33.308594    103.92285
  -165.33691     137.96973     -18.088867     18.291016    -78.31738
  -180.37793    -438.8125     -513.5537      -19.646484   -834.90137
  -100.65527     -62.407227      8.3671875   133.11133     -37.79492
   -77.23926     250.17432     -99.793945   -145.0586        9.419922
   -37.50879      68.11426  ]",0.0005000000237487257,-11049.92,-12906.141,-7072.04,-40.61473
-180093.5,-369081.0,-247276.99315068492,1881.986301369863,0,0,139000,32,139000,False,73,139,default,95e78961492a4dcb80c947ca4b37d3b2,2022-04-23_17-27-46,1650702466,28.08423662185669,3589.8944544792175,34544,B46DSH3,127.0.0.1,3589.8944544792175,4448,139,"[-286598.5, -230899.5, -246808.5, -240705.5, -220092.5, -214091.0, -229430.0, -369081.0, -330015.5, -300732.0, -262851.0, -262483.5, -246051.5, -246008.5, -247621.0, -233940.0, -255547.5, -250130.5, -242538.0, -209999.0, -225292.5, -328559.0, -249269.5, -227183.0, -264659.0, -247429.0, -238298.5, -262442.0, -220896.0, -210776.0, -223435.0, -346268.0, -221870.5, -192184.0, -212315.0, -180093.5, -243050.5, -296569.0, -232376.0, -280146.0, -250338.0, -302101.0, -227272.5, -190007.5, -247531.0, -253662.0, -188729.5, -296205.5, -248569.0, -233820.5, -225451.0, -209612.0, -210981.5, -272617.0, -263986.5, -225663.5, -228796.0, -242913.0, -210298.0, -229156.5, -310890.5, -242567.5, -220585.0, -203141.0, -198097.5, -212452.5, -277344.5, -252349.5, -291519.0, -292402.5, -250606.5, -232474.0, -280342.5]","[1207, 1061, 1210, 1290, 1315, 1332, 1647, 2547, 2247, 2193, 2054, 2021, 1937, 1961, 1954, 1871, 2036, 2009, 1922, 1885, 1860, 2323, 2023, 1951, 2000, 1951, 1830, 2062, 1873, 1749, 1774, 2383, 1867, 1562, 1694, 1625, 1876, 2105, 1865, 1932, 1960, 2015, 1793, 1578, 1890, 2000, 1627, 2218, 2004, 1956, 1758, 1762, 1699, 2113, 2068, 1890, 1944, 1977, 1775, 1894, 2258, 2071, 1833, 1742, 1709, 1708, 2115, 1887, 2186, 2182, 1945, 1757, 2067]",0.0,0.0,14.993,2134.367,139000,139000,1104032,32,1104032,138592,274,7.827027027027024,26.700000000000006,0.18459459459459462,0.03963820998733108,"[-3.0072266e+01  2.4485449e+02  4.3150391e+01 -8.2963867e+01
 -1.5399414e+02  1.9478516e+02  8.6800781e+01  8.0753906e+01
  4.0219727e+01 -3.5932129e+02 -2.6491113e+02 -1.1659043e+03
  3.1537109e+01  5.7964844e+01 -1.6048062e+03 -1.8948242e+02
  7.5421680e+02  1.4642773e+02 -3.7748828e+02 -4.0380859e+00
 -8.8980469e+01  1.1612012e+02  3.2033301e+02  2.6855469e+00
  3.8913574e+01  2.8333789e+02 -6.9117871e+02  1.0432324e+02
 -5.3796875e+01  4.8238281e+01 -3.7461914e+02  2.7988760e+03]",0.0005000000237487257,-10880.477,-12889.0205,-6747.3193,-1.5005798
-180093.5,-369081.0,-247340.60135135136,1884.5135135135135,1,0,140000,32,140000,False,74,140,default,95e78961492a4dcb80c947ca4b37d3b2,2022-04-23_17-28-11,1650702491,24.736239910125732,3614.6306943893433,34544,B46DSH3,127.0.0.1,3614.6306943893433,4480,140,"[-286598.5, -230899.5, -246808.5, -240705.5, -220092.5, -214091.0, -229430.0, -369081.0, -330015.5, -300732.0, -262851.0, -262483.5, -246051.5, -246008.5, -247621.0, -233940.0, -255547.5, -250130.5, -242538.0, -209999.0, -225292.5, -328559.0, -249269.5, -227183.0, -264659.0, -247429.0, -238298.5, -262442.0, -220896.0, -210776.0, -223435.0, -346268.0, -221870.5, -192184.0, -212315.0, -180093.5, -243050.5, -296569.0, -232376.0, -280146.0, -250338.0, -302101.0, -227272.5, -190007.5, -247531.0, -253662.0, -188729.5, -296205.5, -248569.0, -233820.5, -225451.0, -209612.0, -210981.5, -272617.0, -263986.5, -225663.5, -228796.0, -242913.0, -210298.0, -229156.5, -310890.5, -242567.5, -220585.0, -203141.0, -198097.5, -212452.5, -277344.5, -252349.5, -291519.0, -292402.5, -250606.5, -232474.0, -280342.5, -251984.0]","[1207, 1061, 1210, 1290, 1315, 1332, 1647, 2547, 2247, 2193, 2054, 2021, 1937, 1961, 1954, 1871, 2036, 2009, 1922, 1885, 1860, 2323, 2023, 1951, 2000, 1951, 1830, 2062, 1873, 1749, 1774, 2383, 1867, 1562, 1694, 1625, 1876, 2105, 1865, 1932, 1960, 2015, 1793, 1578, 1890, 2000, 1627, 2218, 2004, 1956, 1758, 1762, 1699, 2113, 2068, 1890, 1944, 1977, 1775, 1894, 2258, 2071, 1833, 1742, 1709, 1708, 2115, 1887, 2186, 2182, 1945, 1757, 2067, 2069]",0.0,0.0,19.984,1601.282,140000,140000,1112032,32,1112032,139600,276,7.91875,26.7,0.20406249999999998,0.039675394694010414,"[-3.21252930e+02 -1.28346387e+03 -8.00235352e+02  5.17276367e+02
 -6.21316406e+02  2.21114258e+02  8.64821289e+02  4.34414062e+01
 -3.98615234e+02  1.76041016e+02 -8.99931641e+01 -2.78697168e+03
  4.60911133e+02  5.83409180e+02 -3.64726562e+01 -2.22090137e+03
  4.00313477e+02  4.10517578e+01  4.84483887e+02 -1.74355469e+01
  3.30703125e+01  9.48437500e+00 -3.76328125e+01 -2.52176758e+02
  3.91796875e+00  5.18681641e+01  4.60935547e+02 -4.37857422e+03
  4.04414062e+02  2.54425781e+02 -1.04725586e+02 -1.96411133e+02]",0.0005000000237487257,-10888.795,-12949.672,-2249.0935,-266.72498
-180093.5,-369081.0,-247340.60135135136,1884.5135135135135,0,0,141000,32,141000,False,74,141,default,95e78961492a4dcb80c947ca4b37d3b2,2022-04-23_17-28-40,1650702520,28.99223756790161,3643.622931957245,34544,B46DSH3,127.0.0.1,3643.622931957245,4512,141,"[-286598.5, -230899.5, -246808.5, -240705.5, -220092.5, -214091.0, -229430.0, -369081.0, -330015.5, -300732.0, -262851.0, -262483.5, -246051.5, -246008.5, -247621.0, -233940.0, -255547.5, -250130.5, -242538.0, -209999.0, -225292.5, -328559.0, -249269.5, -227183.0, -264659.0, -247429.0, -238298.5, -262442.0, -220896.0, -210776.0, -223435.0, -346268.0, -221870.5, -192184.0, -212315.0, -180093.5, -243050.5, -296569.0, -232376.0, -280146.0, -250338.0, -302101.0, -227272.5, -190007.5, -247531.0, -253662.0, -188729.5, -296205.5, -248569.0, -233820.5, -225451.0, -209612.0, -210981.5, -272617.0, -263986.5, -225663.5, -228796.0, -242913.0, -210298.0, -229156.5, -310890.5, -242567.5, -220585.0, -203141.0, -198097.5, -212452.5, -277344.5, -252349.5, -291519.0, -292402.5, -250606.5, -232474.0, -280342.5, -251984.0]","[1207, 1061, 1210, 1290, 1315, 1332, 1647, 2547, 2247, 2193, 2054, 2021, 1937, 1961, 1954, 1871, 2036, 2009, 1922, 1885, 1860, 2323, 2023, 1951, 2000, 1951, 1830, 2062, 1873, 1749, 1774, 2383, 1867, 1562, 1694, 1625, 1876, 2105, 1865, 1932, 1960, 2015, 1793, 1578, 1890, 2000, 1627, 2218, 2004, 1956, 1758, 1762, 1699, 2113, 2068, 1890, 1944, 1977, 1775, 1894, 2258, 2071, 1833, 1742, 1709, 1708, 2115, 1887, 2186, 2182, 1945, 1757, 2067, 2069]",0.1,319870.658,16.426,1948.076,141000,141000,1120032,32,1120032,140608,278,7.913157894736844,26.700000000000006,0.22657894736842105,0.039641798588267545,"[ 2.3567168e+03  1.0633203e+02 -8.2687988e+02 -3.9473633e+01
  9.3811426e+02  1.6803809e+02 -1.0750547e+03 -3.9785156e+01
 -2.1916152e+03  1.3107715e+02 -8.9803711e+02  8.9926758e+01
 -9.5826172e+01 -8.9189453e+01 -4.3433594e+01  5.2596582e+02
 -1.1974707e+02 -6.3940430e+01  2.9494141e+02 -1.3567676e+02
  1.5113086e+02 -5.9477539e+02 -1.8115234e+00 -1.8394775e+02
  1.1790452e+03 -5.1181641e+01 -2.1507812e+01 -6.0712207e+02
  2.1726758e+02 -8.9396680e+02  3.0157812e+02 -1.6783008e+02]",0.0005000000237487257,-10578.71,-13012.045,1179.0452,-52.52088
-180093.5,-369081.0,-247526.91333333333,1886.16,1,0,142000,32,142000,False,75,142,default,95e78961492a4dcb80c947ca4b37d3b2,2022-04-23_17-29-04,1650702544,24.53185510635376,3668.1547870635986,34544,B46DSH3,127.0.0.1,3668.1547870635986,4544,142,"[-286598.5, -230899.5, -246808.5, -240705.5, -220092.5, -214091.0, -229430.0, -369081.0, -330015.5, -300732.0, -262851.0, -262483.5, -246051.5, -246008.5, -247621.0, -233940.0, -255547.5, -250130.5, -242538.0, -209999.0, -225292.5, -328559.0, -249269.5, -227183.0, -264659.0, -247429.0, -238298.5, -262442.0, -220896.0, -210776.0, -223435.0, -346268.0, -221870.5, -192184.0, -212315.0, -180093.5, -243050.5, -296569.0, -232376.0, -280146.0, -250338.0, -302101.0, -227272.5, -190007.5, -247531.0, -253662.0, -188729.5, -296205.5, -248569.0, -233820.5, -225451.0, -209612.0, -210981.5, -272617.0, -263986.5, -225663.5, -228796.0, -242913.0, -210298.0, -229156.5, -310890.5, -242567.5, -220585.0, -203141.0, -198097.5, -212452.5, -277344.5, -252349.5, -291519.0, -292402.5, -250606.5, -232474.0, -280342.5, -251984.0, -261314.0]","[1207, 1061, 1210, 1290, 1315, 1332, 1647, 2547, 2247, 2193, 2054, 2021, 1937, 1961, 1954, 1871, 2036, 2009, 1922, 1885, 1860, 2323, 2023, 1951, 2000, 1951, 1830, 2062, 1873, 1749, 1774, 2383, 1867, 1562, 1694, 1625, 1876, 2105, 1865, 1932, 1960, 2015, 1793, 1578, 1890, 2000, 1627, 2218, 2004, 1956, 1758, 1762, 1699, 2113, 2068, 1890, 1944, 1977, 1775, 1894, 2258, 2071, 1833, 1742, 1709, 1708, 2115, 1887, 2186, 2182, 1945, 1757, 2067, 2069, 2008]",0.0,0.0,14.995,2134.092,142000,142000,1128032,32,1128032,141616,280,7.8032258064516125,26.70000000000001,0.19064516129032258,0.039680070774529556,"[  287.45996     328.7744      108.91016      58.23535      76.052734
   -95.697266    125.57324     -72.82129      99.10449    -164.41602
   359.11328    -577.1221       -6.7783203 -3093.2822     -761.41943
     5.430664     89.98535      89.20215     -89.69141     903.3242
   397.25293    -766.06934     288.11914    -444.08594   -1950.1738
   -33.99707      66.46289     160.30371      40.001953   -371.4297
    56.228516    107.52832  ]",0.0005000000237487257,-12143.066,-13238.203,-8800.038,-149.37251
-180093.5,-369081.0,-247526.91333333333,1886.16,0,0,143000,32,143000,False,75,143,default,95e78961492a4dcb80c947ca4b37d3b2,2022-04-23_17-29-32,1650702572,27.351029872894287,3695.505816936493,34544,B46DSH3,127.0.0.1,3695.505816936493,4576,143,"[-286598.5, -230899.5, -246808.5, -240705.5, -220092.5, -214091.0, -229430.0, -369081.0, -330015.5, -300732.0, -262851.0, -262483.5, -246051.5, -246008.5, -247621.0, -233940.0, -255547.5, -250130.5, -242538.0, -209999.0, -225292.5, -328559.0, -249269.5, -227183.0, -264659.0, -247429.0, -238298.5, -262442.0, -220896.0, -210776.0, -223435.0, -346268.0, -221870.5, -192184.0, -212315.0, -180093.5, -243050.5, -296569.0, -232376.0, -280146.0, -250338.0, -302101.0, -227272.5, -190007.5, -247531.0, -253662.0, -188729.5, -296205.5, -248569.0, -233820.5, -225451.0, -209612.0, -210981.5, -272617.0, -263986.5, -225663.5, -228796.0, -242913.0, -210298.0, -229156.5, -310890.5, -242567.5, -220585.0, -203141.0, -198097.5, -212452.5, -277344.5, -252349.5, -291519.0, -292402.5, -250606.5, -232474.0, -280342.5, -251984.0, -261314.0]","[1207, 1061, 1210, 1290, 1315, 1332, 1647, 2547, 2247, 2193, 2054, 2021, 1937, 1961, 1954, 1871, 2036, 2009, 1922, 1885, 1860, 2323, 2023, 1951, 2000, 1951, 1830, 2062, 1873, 1749, 1774, 2383, 1867, 1562, 1694, 1625, 1876, 2105, 1865, 1932, 1960, 2015, 1793, 1578, 1890, 2000, 1627, 2218, 2004, 1956, 1758, 1762, 1699, 2113, 2068, 1890, 1944, 1977, 1775, 1894, 2258, 2071, 1833, 1742, 1709, 1708, 2115, 1887, 2186, 2182, 1945, 1757, 2067, 2069, 2008]",1.004,31866.314,17.009,1881.336,143000,143000,1136032,32,1136032,142624,282,7.994444444444446,26.700000000000003,0.1825,0.039618598090277776,"[ 1.11223633e+02 -1.76046875e+02 -7.00400391e+01 -1.80932617e+02
 -7.00996094e+01 -5.96370117e+02  1.54365234e+01  3.45946289e+02
 -9.18359375e+00  1.33564453e+02 -1.70360352e+02  1.82585938e+02
 -1.05225586e+02 -1.88678711e+02  3.52001953e+01 -1.21701025e+03
  5.64228516e+01 -2.12041016e+01 -3.71280273e+02  4.20490234e+02
  2.95365234e+02 -5.35634766e+01 -4.83193359e+01  4.20668945e+02
 -1.21386719e+00 -5.04148438e+02 -2.21329102e+02  1.28643555e+02
 -1.48056641e+01 -3.77702148e+02 -3.44394531e+01 -1.05654297e+02]",0.0005000000237487257,-11634.753,-13379.354,-6204.996,-74.75188
-180093.5,-369081.0,-247243.02631578947,1885.4868421052631,1,0,144000,32,144000,False,76,144,default,95e78961492a4dcb80c947ca4b37d3b2,2022-04-23_17-29-56,1650702596,23.998635292053223,3719.504452228546,34544,B46DSH3,127.0.0.1,3719.504452228546,4608,144,"[-286598.5, -230899.5, -246808.5, -240705.5, -220092.5, -214091.0, -229430.0, -369081.0, -330015.5, -300732.0, -262851.0, -262483.5, -246051.5, -246008.5, -247621.0, -233940.0, -255547.5, -250130.5, -242538.0, -209999.0, -225292.5, -328559.0, -249269.5, -227183.0, -264659.0, -247429.0, -238298.5, -262442.0, -220896.0, -210776.0, -223435.0, -346268.0, -221870.5, -192184.0, -212315.0, -180093.5, -243050.5, -296569.0, -232376.0, -280146.0, -250338.0, -302101.0, -227272.5, -190007.5, -247531.0, -253662.0, -188729.5, -296205.5, -248569.0, -233820.5, -225451.0, -209612.0, -210981.5, -272617.0, -263986.5, -225663.5, -228796.0, -242913.0, -210298.0, -229156.5, -310890.5, -242567.5, -220585.0, -203141.0, -198097.5, -212452.5, -277344.5, -252349.5, -291519.0, -292402.5, -250606.5, -232474.0, -280342.5, -251984.0, -261314.0, -225951.5]","[1207, 1061, 1210, 1290, 1315, 1332, 1647, 2547, 2247, 2193, 2054, 2021, 1937, 1961, 1954, 1871, 2036, 2009, 1922, 1885, 1860, 2323, 2023, 1951, 2000, 1951, 1830, 2062, 1873, 1749, 1774, 2383, 1867, 1562, 1694, 1625, 1876, 2105, 1865, 1932, 1960, 2015, 1793, 1578, 1890, 2000, 1627, 2218, 2004, 1956, 1758, 1762, 1699, 2113, 2068, 1890, 1944, 1977, 1775, 1894, 2258, 2071, 1833, 1742, 1709, 1708, 2115, 1887, 2186, 2182, 1945, 1757, 2067, 2069, 2008, 1835]",0.0,0.0,14.385,2224.564,144000,144000,1144032,32,1144032,143632,284,7.958064516129032,26.70000000000001,0.21741935483870967,0.039677445606518806,"[ 2.77080078e+01 -5.00846680e+02 -1.92861328e+02 -6.43544922e+01
 -9.43652344e+01 -2.03309570e+02 -8.49327148e+02 -6.93320312e+01
 -5.52968750e+01 -2.31705078e+02 -4.94691406e+02 -2.33314453e+02
  2.03497070e+02 -1.63339844e+01  1.37726562e+02  3.17073242e+02
 -3.02211914e+01  1.96641602e+02 -4.67773438e-01 -4.50492285e+03
  8.45761719e+01  4.62049805e+02  1.17012695e+02  7.23144531e+00
  8.39843750e+00 -1.43078809e+03  1.13080664e+03 -4.83364838e+02
 -1.73319238e+03 -1.00742188e+01 -1.28564453e+01 -4.50253906e+01]",0.0005000000237487257,-11395.752,-13162.934,-483.36484,-267.6228
-180093.5,-369081.0,-247243.02631578947,1885.4868421052631,0,0,145000,32,145000,False,76,145,default,95e78961492a4dcb80c947ca4b37d3b2,2022-04-23_17-30-18,1650702618,22.878674268722534,3742.3831264972687,34544,B46DSH3,127.0.0.1,3742.3831264972687,4640,145,"[-286598.5, -230899.5, -246808.5, -240705.5, -220092.5, -214091.0, -229430.0, -369081.0, -330015.5, -300732.0, -262851.0, -262483.5, -246051.5, -246008.5, -247621.0, -233940.0, -255547.5, -250130.5, -242538.0, -209999.0, -225292.5, -328559.0, -249269.5, -227183.0, -264659.0, -247429.0, -238298.5, -262442.0, -220896.0, -210776.0, -223435.0, -346268.0, -221870.5, -192184.0, -212315.0, -180093.5, -243050.5, -296569.0, -232376.0, -280146.0, -250338.0, -302101.0, -227272.5, -190007.5, -247531.0, -253662.0, -188729.5, -296205.5, -248569.0, -233820.5, -225451.0, -209612.0, -210981.5, -272617.0, -263986.5, -225663.5, -228796.0, -242913.0, -210298.0, -229156.5, -310890.5, -242567.5, -220585.0, -203141.0, -198097.5, -212452.5, -277344.5, -252349.5, -291519.0, -292402.5, -250606.5, -232474.0, -280342.5, -251984.0, -261314.0, -225951.5]","[1207, 1061, 1210, 1290, 1315, 1332, 1647, 2547, 2247, 2193, 2054, 2021, 1937, 1961, 1954, 1871, 2036, 2009, 1922, 1885, 1860, 2323, 2023, 1951, 2000, 1951, 1830, 2062, 1873, 1749, 1774, 2383, 1867, 1562, 1694, 1625, 1876, 2105, 1865, 1932, 1960, 2015, 1793, 1578, 1890, 2000, 1627, 2218, 2004, 1956, 1758, 1762, 1699, 2113, 2068, 1890, 1944, 1977, 1775, 1894, 2258, 2071, 1833, 1742, 1709, 1708, 2115, 1887, 2186, 2182, 1945, 1757, 2067, 2069, 2008, 1835]",0.0,0.0,12.989,2463.61,145000,145000,1152032,32,1152032,144640,286,7.9366666666666665,26.700000000000006,0.188,0.03963351779513889,"[  -61.95508     53.500977    73.23926    266.99414    770.76465
   103.77539    158.2959    -820.3623     751.8638      15.030273
   -41.442383  -313.84473  -1662.3672     504.95703     42.932617
  -353.41895   -253.60059    -40.6416   -2686.9424     486.5586
    25.03125     62.564453  -158.57715    132.2832      86.57129
  -352.27734    103.40918     23.419922    35.63867   -351.47363
   124.37305    311.98828 ]",0.0005000000237487257,-12131.607,-13174.503,-7908.451,-92.61598
-180093.5,-369081.0,-247032.22077922078,1886.2337662337663,1,0,146000,32,146000,False,77,146,default,95e78961492a4dcb80c947ca4b37d3b2,2022-04-23_17-30-42,1650702642,23.730469703674316,3766.113596200943,34544,B46DSH3,127.0.0.1,3766.113596200943,4672,146,"[-286598.5, -230899.5, -246808.5, -240705.5, -220092.5, -214091.0, -229430.0, -369081.0, -330015.5, -300732.0, -262851.0, -262483.5, -246051.5, -246008.5, -247621.0, -233940.0, -255547.5, -250130.5, -242538.0, -209999.0, -225292.5, -328559.0, -249269.5, -227183.0, -264659.0, -247429.0, -238298.5, -262442.0, -220896.0, -210776.0, -223435.0, -346268.0, -221870.5, -192184.0, -212315.0, -180093.5, -243050.5, -296569.0, -232376.0, -280146.0, -250338.0, -302101.0, -227272.5, -190007.5, -247531.0, -253662.0, -188729.5, -296205.5, -248569.0, -233820.5, -225451.0, -209612.0, -210981.5, -272617.0, -263986.5, -225663.5, -228796.0, -242913.0, -210298.0, -229156.5, -310890.5, -242567.5, -220585.0, -203141.0, -198097.5, -212452.5, -277344.5, -252349.5, -291519.0, -292402.5, -250606.5, -232474.0, -280342.5, -251984.0, -261314.0, -225951.5, -231011.0]","[1207, 1061, 1210, 1290, 1315, 1332, 1647, 2547, 2247, 2193, 2054, 2021, 1937, 1961, 1954, 1871, 2036, 2009, 1922, 1885, 1860, 2323, 2023, 1951, 2000, 1951, 1830, 2062, 1873, 1749, 1774, 2383, 1867, 1562, 1694, 1625, 1876, 2105, 1865, 1932, 1960, 2015, 1793, 1578, 1890, 2000, 1627, 2218, 2004, 1956, 1758, 1762, 1699, 2113, 2068, 1890, 1944, 1977, 1775, 1894, 2258, 2071, 1833, 1742, 1709, 1708, 2115, 1887, 2186, 2182, 1945, 1757, 2067, 2069, 2008, 1835, 1943]",0.996,32134.874,13.978,2289.374,146000,146000,1160032,32,1160032,145648,288,7.983333333333335,26.700000000000006,0.19533333333333333,0.0396877712673611,"[ 1273.2633      -44.95215   -3505.79         19.078125   -582.25977
    19.30957     -25.38379   -1815.7715      220.61523   -2656.501
  -754.4199    -2189.7637       97.45117      90.61084    1622.9424
  -265.1416     -356.4629     -167.83691      28.801758   -145.61768
   107.62891      -3.5107422    35.083984  -1475.8223     -814.42285
    28.416016    547.21094     -74.555176   -100.543945    -59.816406
   -94.3418       65.00293  ]",0.0005000000237487257,-10921.609,-13218.176,102.13486,-343.04684
-180093.5,-369081.0,-247032.22077922078,1886.2337662337663,0,0,147000,32,147000,False,77,147,default,95e78961492a4dcb80c947ca4b37d3b2,2022-04-23_17-31-06,1650702666,23.41331672668457,3789.5269129276276,34544,B46DSH3,127.0.0.1,3789.5269129276276,4704,147,"[-286598.5, -230899.5, -246808.5, -240705.5, -220092.5, -214091.0, -229430.0, -369081.0, -330015.5, -300732.0, -262851.0, -262483.5, -246051.5, -246008.5, -247621.0, -233940.0, -255547.5, -250130.5, -242538.0, -209999.0, -225292.5, -328559.0, -249269.5, -227183.0, -264659.0, -247429.0, -238298.5, -262442.0, -220896.0, -210776.0, -223435.0, -346268.0, -221870.5, -192184.0, -212315.0, -180093.5, -243050.5, -296569.0, -232376.0, -280146.0, -250338.0, -302101.0, -227272.5, -190007.5, -247531.0, -253662.0, -188729.5, -296205.5, -248569.0, -233820.5, -225451.0, -209612.0, -210981.5, -272617.0, -263986.5, -225663.5, -228796.0, -242913.0, -210298.0, -229156.5, -310890.5, -242567.5, -220585.0, -203141.0, -198097.5, -212452.5, -277344.5, -252349.5, -291519.0, -292402.5, -250606.5, -232474.0, -280342.5, -251984.0, -261314.0, -225951.5, -231011.0]","[1207, 1061, 1210, 1290, 1315, 1332, 1647, 2547, 2247, 2193, 2054, 2021, 1937, 1961, 1954, 1871, 2036, 2009, 1922, 1885, 1860, 2323, 2023, 1951, 2000, 1951, 1830, 2062, 1873, 1749, 1774, 2383, 1867, 1562, 1694, 1625, 1876, 2105, 1865, 1932, 1960, 2015, 1793, 1578, 1890, 2000, 1627, 2218, 2004, 1956, 1758, 1762, 1699, 2113, 2068, 1890, 1944, 1977, 1775, 1894, 2258, 2071, 1833, 1742, 1709, 1708, 2115, 1887, 2186, 2182, 1945, 1757, 2067, 2069, 2008, 1835, 1943]",1.004,31861.019,18.996,1684.576,147000,147000,1168032,32,1168032,146656,290,8.203225806451613,26.70000000000001,0.25903225806451613,0.03961444157426076,"[   40.364258   252.79785    -12.541016    40.214844  -942.5918
 -2660.8623      18.582031    39.914062 -5693.133      -20.29004
   152.16602    102.62207    431.90723    -76.51367    138.04492
   235.4209     137.78613  -1251.9092     -26.231445   131.28809
  -259.82715    -27.746094 -1688.9424    -209.71094     64.06543
  -647.4336     149.56836    -72.53027   -654.334     -417.31055
  1121.25       -31.25293 ]",0.0005000000237487257,-11945.084,-13288.589,-8651.212,-363.6615
