episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/td_error,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/min_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/mean_td_error 
-205926.0,-397908.0,-262353.3275862069,2018.4827586206898,0,0,119000,32,119000,False,58,119,default,e472faa54e4d4321b9853f4df8321bb4,2022-04-24_19-05-13,1650794713,21.889495372772217,2921.2256014347076,29364,B46DSH3,127.0.0.1,2921.2256014347076,3808,119,"[-307568.0, -248897.0, -270020.0, -239911.0, -228798.5, -220314.0, -270276.0, -397908.0, -324880.0, -265398.0, -235789.5, -310853.5, -258960.5, -222878.0, -394942.0, -341803.5, -289789.0, -246190.5, -241556.5, -238362.5, -361485.5, -265484.5, -313356.5, -261818.5, -214987.0, -258144.5, -241504.0, -249455.5, -232109.0, -265554.0, -225567.0, -249846.0, -205926.0, -223242.5, -235572.5, -250996.5, -257626.0, -216049.5, -210645.5, -287322.0, -276384.5, -239170.5, -262960.5, -234209.0, -264644.5, -230258.5, -268247.5, -260283.5, -264943.0, -241551.5, -228666.0, -247638.5, -246390.5, -264388.0, -343954.5, -300591.0, -242153.5, -218269.5]","[1205, 1109, 1263, 1361, 1297, 1436, 1848, 2728, 2287, 2126, 1949, 2271, 2203, 1929, 2307, 2323, 2280, 2209, 2028, 1900, 2362, 2169, 2412, 2139, 1994, 2104, 2129, 2104, 1913, 2083, 1983, 1998, 1899, 1846, 1988, 2049, 2082, 1963, 1962, 2325, 2314, 1955, 2048, 1928, 2191, 2042, 2131, 2269, 2181, 1953, 1930, 2088, 2086, 2114, 2240, 2135, 1994, 1910]",0.0,0.0,16.281,1965.518,119000,119000,944032,32,944032,118936,235,4.7892857142857155,22.78214285714285,0.13571428571428573,0.0328369140625,"[  -59.166016    26.560547   356.6582     455.6665     -17.38086
  -386.9463    -172.46387    409.78223    651.3047     253.63379
   339.36035    358.61426   -229.97656    163.92871    -47.137207
 -1526.1797      27.957031 -4315.785     1078.5117    2569.3325
   114.28711    174.63281  -2394.416      427.64258     16.555664
   738.59375      9.708008   -63.697266   161.82178    -61.268555
   -86.381836  -538.08496 ]",0.0005000000237487257,-10606.098,-12116.43,-4315.785,-48.885376
-205926.0,-397908.0,-261870.93220338982,2020.322033898305,1,0,120000,32,120000,False,59,120,default,e472faa54e4d4321b9853f4df8321bb4,2022-04-24_19-05-38,1650794738,24.23155426979065,2945.4571557044983,29364,B46DSH3,127.0.0.1,2945.4571557044983,3840,120,"[-307568.0, -248897.0, -270020.0, -239911.0, -228798.5, -220314.0, -270276.0, -397908.0, -324880.0, -265398.0, -235789.5, -310853.5, -258960.5, -222878.0, -394942.0, -341803.5, -289789.0, -246190.5, -241556.5, -238362.5, -361485.5, -265484.5, -313356.5, -261818.5, -214987.0, -258144.5, -241504.0, -249455.5, -232109.0, -265554.0, -225567.0, -249846.0, -205926.0, -223242.5, -235572.5, -250996.5, -257626.0, -216049.5, -210645.5, -287322.0, -276384.5, -239170.5, -262960.5, -234209.0, -264644.5, -230258.5, -268247.5, -260283.5, -264943.0, -241551.5, -228666.0, -247638.5, -246390.5, -264388.0, -343954.5, -300591.0, -242153.5, -218269.5, -233892.0]","[1205, 1109, 1263, 1361, 1297, 1436, 1848, 2728, 2287, 2126, 1949, 2271, 2203, 1929, 2307, 2323, 2280, 2209, 2028, 1900, 2362, 2169, 2412, 2139, 1994, 2104, 2129, 2104, 1913, 2083, 1983, 1998, 1899, 1846, 1988, 2049, 2082, 1963, 1962, 2325, 2314, 1955, 2048, 1928, 2191, 2042, 2131, 2269, 2181, 1953, 1930, 2088, 2086, 2114, 2240, 2135, 1994, 1910, 2127]",0.0,0.0,10.02,3193.501,120000,120000,952032,32,952032,119944,237,4.629032258064516,22.777419354838703,0.12225806451612903,0.0328369140625,"[ -938.1758      153.46289    -750.3662     -619.25684     -13.7890625
 -1631.2583      121.30176     593.4717      138.24902     727.062
 -3777.0532      -66.53418      20.226562    -81.15723      51.835938
   436.12988      28.489258   -292.38086     -12.544922     74.50879
   -60.05664     -42.936523    -47.296875   -140.96875    -582.32227
   197.97363    -352.66602    -188.91309     142.54883     331.22754
  -687.4072    -1695.7393   ]",0.0005000000237487257,-11000.025,-12563.694,-5447.5156,-280.1355
-205926.0,-397908.0,-261870.93220338982,2020.322033898305,0,0,121000,32,121000,False,59,121,default,e472faa54e4d4321b9853f4df8321bb4,2022-04-24_19-06-03,1650794763,24.939706563949585,2970.396862268448,29364,B46DSH3,127.0.0.1,2970.396862268448,3872,121,"[-307568.0, -248897.0, -270020.0, -239911.0, -228798.5, -220314.0, -270276.0, -397908.0, -324880.0, -265398.0, -235789.5, -310853.5, -258960.5, -222878.0, -394942.0, -341803.5, -289789.0, -246190.5, -241556.5, -238362.5, -361485.5, -265484.5, -313356.5, -261818.5, -214987.0, -258144.5, -241504.0, -249455.5, -232109.0, -265554.0, -225567.0, -249846.0, -205926.0, -223242.5, -235572.5, -250996.5, -257626.0, -216049.5, -210645.5, -287322.0, -276384.5, -239170.5, -262960.5, -234209.0, -264644.5, -230258.5, -268247.5, -260283.5, -264943.0, -241551.5, -228666.0, -247638.5, -246390.5, -264388.0, -343954.5, -300591.0, -242153.5, -218269.5, -233892.0]","[1205, 1109, 1263, 1361, 1297, 1436, 1848, 2728, 2287, 2126, 1949, 2271, 2203, 1929, 2307, 2323, 2280, 2209, 2028, 1900, 2362, 2169, 2412, 2139, 1994, 2104, 2129, 2104, 1913, 2083, 1983, 1998, 1899, 1846, 1988, 2049, 2082, 1963, 1962, 2325, 2314, 1955, 2048, 1928, 2191, 2042, 2131, 2269, 2181, 1953, 1930, 2088, 2086, 2114, 2240, 2135, 1994, 1910, 2127]",0.0,0.0,11.584,2762.506,121000,121000,960032,32,960032,120952,239,4.71875,22.768749999999997,0.10968750000000002,0.0328369140625,"[ -156.0625     -11.59668   3229.6172     239.39355    -30.058594
   -67.1084     766.0459     -20.379883  -857.72656    453.81836
   -43.007812  1192.293     -180.4414     -45.879883   -25.070312
   163.25977   -315.70215    165.09473  -2082.5088       7.274414
   325.95508  -1845.7871       9.522949   -99.23535  -2123.4746
  -713.8252    -982.2793    -401.20605    476.55762    680.7012
  -161.02441   -260.5869  ]",0.0005000000237487257,-10728.821,-12411.204,-6208.366,-84.79463
-205926.0,-397908.0,-262355.275,2027.15,1,0,122000,32,122000,False,60,122,default,e472faa54e4d4321b9853f4df8321bb4,2022-04-24_19-06-23,1650794783,20.07777166366577,2990.4746339321136,29364,B46DSH3,127.0.0.1,2990.4746339321136,3904,122,"[-307568.0, -248897.0, -270020.0, -239911.0, -228798.5, -220314.0, -270276.0, -397908.0, -324880.0, -265398.0, -235789.5, -310853.5, -258960.5, -222878.0, -394942.0, -341803.5, -289789.0, -246190.5, -241556.5, -238362.5, -361485.5, -265484.5, -313356.5, -261818.5, -214987.0, -258144.5, -241504.0, -249455.5, -232109.0, -265554.0, -225567.0, -249846.0, -205926.0, -223242.5, -235572.5, -250996.5, -257626.0, -216049.5, -210645.5, -287322.0, -276384.5, -239170.5, -262960.5, -234209.0, -264644.5, -230258.5, -268247.5, -260283.5, -264943.0, -241551.5, -228666.0, -247638.5, -246390.5, -264388.0, -343954.5, -300591.0, -242153.5, -218269.5, -233892.0, -290931.5]","[1205, 1109, 1263, 1361, 1297, 1436, 1848, 2728, 2287, 2126, 1949, 2271, 2203, 1929, 2307, 2323, 2280, 2209, 2028, 1900, 2362, 2169, 2412, 2139, 1994, 2104, 2129, 2104, 1913, 2083, 1983, 1998, 1899, 1846, 1988, 2049, 2082, 1963, 1962, 2325, 2314, 1955, 2048, 1928, 2191, 2042, 2131, 2269, 2181, 1953, 1930, 2088, 2086, 2114, 2240, 2135, 1994, 1910, 2127, 2430]",0.0,0.0,16.891,1894.486,122000,122000,968032,32,968032,121960,241,4.984,22.764,0.1396,0.0328369140625,"[  -99.10742  -2585.0469      16.253906     5.958008   -71.22266
   -77.24219   -131.54395   -205.84863    100.74414  -1059.8281
  -222.16016      4.21875  -1889.5459    -265.52246   -791.542
  -608.5713     -62.614258    13.59375     72.805664    58.036133
   283.90723   -288.87842   -263.5791     -16.206543  -162.1123
  -112.8457     -26.32959   -201.22168      8.227539   557.6914
  -206.53516   -330.07227 ]",0.0005000000237487257,-10772.182,-12415.513,-6251.09,-267.3794
-205926.0,-397908.0,-262355.275,2027.15,0,0,123000,32,123000,False,60,123,default,e472faa54e4d4321b9853f4df8321bb4,2022-04-24_19-06-44,1650794804,21.442227840423584,3011.9168617725372,29364,B46DSH3,127.0.0.1,3011.9168617725372,3936,123,"[-307568.0, -248897.0, -270020.0, -239911.0, -228798.5, -220314.0, -270276.0, -397908.0, -324880.0, -265398.0, -235789.5, -310853.5, -258960.5, -222878.0, -394942.0, -341803.5, -289789.0, -246190.5, -241556.5, -238362.5, -361485.5, -265484.5, -313356.5, -261818.5, -214987.0, -258144.5, -241504.0, -249455.5, -232109.0, -265554.0, -225567.0, -249846.0, -205926.0, -223242.5, -235572.5, -250996.5, -257626.0, -216049.5, -210645.5, -287322.0, -276384.5, -239170.5, -262960.5, -234209.0, -264644.5, -230258.5, -268247.5, -260283.5, -264943.0, -241551.5, -228666.0, -247638.5, -246390.5, -264388.0, -343954.5, -300591.0, -242153.5, -218269.5, -233892.0, -290931.5]","[1205, 1109, 1263, 1361, 1297, 1436, 1848, 2728, 2287, 2126, 1949, 2271, 2203, 1929, 2307, 2323, 2280, 2209, 2028, 1900, 2362, 2169, 2412, 2139, 1994, 2104, 2129, 2104, 1913, 2083, 1983, 1998, 1899, 1846, 1988, 2049, 2082, 1963, 1962, 2325, 2314, 1955, 2048, 1928, 2191, 2042, 2131, 2269, 2181, 1953, 1930, 2088, 2086, 2114, 2240, 2135, 1994, 1910, 2127, 2430]",0.0,0.0,13.154,2432.697,123000,123000,976032,32,976032,122968,243,4.864285714285714,22.76785714285714,0.13678571428571432,0.0328369140625,"[-1.5742969e+02  3.8921875e+01 -3.7591797e+01 -5.6582031e+00
  1.7961523e+02 -2.6699805e+02 -1.3305176e+02  5.9898438e+01
 -6.9080078e+01 -1.5791016e+01 -2.0541992e+01  5.4313477e+01
 -2.2025176e+03  5.0556641e+00 -6.9158008e+02 -3.4135645e+02
 -7.8804785e+02  1.4513921e+03 -7.6686523e+01  3.1550781e+02
  1.3340645e+03  3.2887695e+01 -8.2036133e+01  5.4604102e+02
 -5.0680664e+01  1.9399023e+02 -5.4323242e+01 -9.7911133e+01
 -2.7731445e+01 -3.5143555e+01 -1.4653320e+00 -8.6856445e+01]",0.0005000000237487257,-10190.835,-12300.951,-3039.3423,-32.21222
-205926.0,-397908.0,-262351.02459016396,2029.704918032787,1,0,124000,32,124000,False,61,124,default,e472faa54e4d4321b9853f4df8321bb4,2022-04-24_19-07-02,1650794822,18.15026021003723,3030.0671219825745,29364,B46DSH3,127.0.0.1,3030.0671219825745,3968,124,"[-307568.0, -248897.0, -270020.0, -239911.0, -228798.5, -220314.0, -270276.0, -397908.0, -324880.0, -265398.0, -235789.5, -310853.5, -258960.5, -222878.0, -394942.0, -341803.5, -289789.0, -246190.5, -241556.5, -238362.5, -361485.5, -265484.5, -313356.5, -261818.5, -214987.0, -258144.5, -241504.0, -249455.5, -232109.0, -265554.0, -225567.0, -249846.0, -205926.0, -223242.5, -235572.5, -250996.5, -257626.0, -216049.5, -210645.5, -287322.0, -276384.5, -239170.5, -262960.5, -234209.0, -264644.5, -230258.5, -268247.5, -260283.5, -264943.0, -241551.5, -228666.0, -247638.5, -246390.5, -264388.0, -343954.5, -300591.0, -242153.5, -218269.5, -233892.0, -290931.5, -262096.0]","[1205, 1109, 1263, 1361, 1297, 1436, 1848, 2728, 2287, 2126, 1949, 2271, 2203, 1929, 2307, 2323, 2280, 2209, 2028, 1900, 2362, 2169, 2412, 2139, 1994, 2104, 2129, 2104, 1913, 2083, 1983, 1998, 1899, 1846, 1988, 2049, 2082, 1963, 1962, 2325, 2314, 1955, 2048, 1928, 2191, 2042, 2131, 2269, 2181, 1953, 1930, 2088, 2086, 2114, 2240, 2135, 1994, 1910, 2127, 2430, 2183]",0.0,0.0,11.819,2707.433,124000,124000,984032,32,984032,123976,245,4.873913043478261,22.765217391304343,0.15391304347826085,0.0328369140625,"[-1.9337349e+03  2.2812988e+02  9.3909180e+01  9.8093652e+02
  1.6601562e+01  1.1183447e+02  6.9273438e+01 -1.2430938e+03
  5.5248047e+01  1.9316211e+02  1.3805273e+02 -6.1417578e+02
 -3.8403516e+02 -1.5644531e+00 -8.8628809e+02 -2.4435254e+02
 -2.2613672e+02 -3.9746094e-01  3.4818945e+02 -2.8750000e+01
  5.6318359e+00  1.0759893e+03  1.2576660e+02  2.7832617e+02
 -1.5202148e+01 -3.0133682e+03 -1.4572656e+02 -4.7331055e+01
  2.5651562e+02 -2.9383789e+01  3.0255171e+03  1.6725488e+02]",0.0005000000237487257,-10697.857,-12502.77,-6435.7163,-51.35005
-205926.0,-397908.0,-262351.02459016396,2029.704918032787,0,0,125000,32,125000,False,61,125,default,e472faa54e4d4321b9853f4df8321bb4,2022-04-24_19-07-28,1650794848,25.956557035446167,3056.0236790180206,29364,B46DSH3,127.0.0.1,3056.0236790180206,4000,125,"[-307568.0, -248897.0, -270020.0, -239911.0, -228798.5, -220314.0, -270276.0, -397908.0, -324880.0, -265398.0, -235789.5, -310853.5, -258960.5, -222878.0, -394942.0, -341803.5, -289789.0, -246190.5, -241556.5, -238362.5, -361485.5, -265484.5, -313356.5, -261818.5, -214987.0, -258144.5, -241504.0, -249455.5, -232109.0, -265554.0, -225567.0, -249846.0, -205926.0, -223242.5, -235572.5, -250996.5, -257626.0, -216049.5, -210645.5, -287322.0, -276384.5, -239170.5, -262960.5, -234209.0, -264644.5, -230258.5, -268247.5, -260283.5, -264943.0, -241551.5, -228666.0, -247638.5, -246390.5, -264388.0, -343954.5, -300591.0, -242153.5, -218269.5, -233892.0, -290931.5, -262096.0]","[1205, 1109, 1263, 1361, 1297, 1436, 1848, 2728, 2287, 2126, 1949, 2271, 2203, 1929, 2307, 2323, 2280, 2209, 2028, 1900, 2362, 2169, 2412, 2139, 1994, 2104, 2129, 2104, 1913, 2083, 1983, 1998, 1899, 1846, 1988, 2049, 2082, 1963, 1962, 2325, 2314, 1955, 2048, 1928, 2191, 2042, 2131, 2269, 2181, 1953, 1930, 2088, 2086, 2114, 2240, 2135, 1994, 1910, 2127, 2430, 2183]",0.0,0.0,13.156,2432.41,125000,125000,992032,32,992032,124984,247,4.703030303030303,22.772727272727273,0.11575757575757575,0.0328369140625,"[ 2.7003906e+01  2.4047852e+01 -7.6083447e+02 -2.2054922e+03
  8.4909180e+01 -3.3978516e+01 -4.2734375e+01  5.6878516e+02
  3.0954102e+01 -3.0401758e+02  3.9174521e+03  1.0495508e+02
 -1.8986816e+02 -4.6087695e+02 -6.5391699e+02 -2.9296875e-01
  4.4296875e+01  3.6357227e+02 -4.0613281e+01  4.0982422e+01
  2.7746289e+02 -2.8738281e+01  1.1365625e+02 -1.9690527e+02
  1.7106836e+02  1.6092017e+03 -1.6925000e+02 -7.3148633e+02
 -3.0805664e+01  3.3568945e+02 -2.5806543e+02 -3.2895244e+03]",0.0005000000237487257,-9825.178,-12282.918,-5009.797,-52.605103
-205926.0,-397908.0,-261905.17741935485,2030.3225806451612,1,0,126000,32,126000,False,62,126,default,e472faa54e4d4321b9853f4df8321bb4,2022-04-24_19-07-50,1650794870,21.340070247650146,3077.363749265671,29364,B46DSH3,127.0.0.1,3077.363749265671,4032,126,"[-307568.0, -248897.0, -270020.0, -239911.0, -228798.5, -220314.0, -270276.0, -397908.0, -324880.0, -265398.0, -235789.5, -310853.5, -258960.5, -222878.0, -394942.0, -341803.5, -289789.0, -246190.5, -241556.5, -238362.5, -361485.5, -265484.5, -313356.5, -261818.5, -214987.0, -258144.5, -241504.0, -249455.5, -232109.0, -265554.0, -225567.0, -249846.0, -205926.0, -223242.5, -235572.5, -250996.5, -257626.0, -216049.5, -210645.5, -287322.0, -276384.5, -239170.5, -262960.5, -234209.0, -264644.5, -230258.5, -268247.5, -260283.5, -264943.0, -241551.5, -228666.0, -247638.5, -246390.5, -264388.0, -343954.5, -300591.0, -242153.5, -218269.5, -233892.0, -290931.5, -262096.0, -234708.5]","[1205, 1109, 1263, 1361, 1297, 1436, 1848, 2728, 2287, 2126, 1949, 2271, 2203, 1929, 2307, 2323, 2280, 2209, 2028, 1900, 2362, 2169, 2412, 2139, 1994, 2104, 2129, 2104, 1913, 2083, 1983, 1998, 1899, 1846, 1988, 2049, 2082, 1963, 1962, 2325, 2314, 1955, 2048, 1928, 2191, 2042, 2131, 2269, 2181, 1953, 1930, 2088, 2086, 2114, 2240, 2135, 1994, 1910, 2127, 2430, 2183, 2068]",0.0,0.0,14.037,2279.73,126000,126000,1000032,32,1000032,125992,249,4.767857142857143,22.774999999999995,0.1417857142857143,0.0328369140625,"[-1.27096289e+03  1.48494141e+02  3.62500000e+02 -3.11640625e+01
 -6.04352539e+02  1.93409180e+02 -1.28808594e+00  1.54902344e+01
 -1.37675781e+01  1.31208105e+03 -3.41887695e+02  9.93111328e+02
 -1.19711914e+02 -8.44062500e+01 -4.91679688e+01  5.49287109e+01
  1.72770508e+02 -2.65185547e+01  2.67235352e+02 -3.18150781e+03
 -1.34282227e+02  7.00505859e+02 -1.53499023e+02  4.84863281e+00
 -1.01171973e+03 -5.91992188e+01  1.14950195e+02 -5.53056641e+01
  4.59082031e+01 -1.85282031e+03  9.23564453e+01 -8.16567383e+01]",0.0005000000237487257,-10638.729,-12365.176,-6100.4106,-143.58214
-205926.0,-397908.0,-261905.17741935485,2030.3225806451612,0,0,127000,32,127000,False,62,127,default,e472faa54e4d4321b9853f4df8321bb4,2022-04-24_19-08-15,1650794895,25.488868951797485,3102.8526182174683,29364,B46DSH3,127.0.0.1,3102.8526182174683,4064,127,"[-307568.0, -248897.0, -270020.0, -239911.0, -228798.5, -220314.0, -270276.0, -397908.0, -324880.0, -265398.0, -235789.5, -310853.5, -258960.5, -222878.0, -394942.0, -341803.5, -289789.0, -246190.5, -241556.5, -238362.5, -361485.5, -265484.5, -313356.5, -261818.5, -214987.0, -258144.5, -241504.0, -249455.5, -232109.0, -265554.0, -225567.0, -249846.0, -205926.0, -223242.5, -235572.5, -250996.5, -257626.0, -216049.5, -210645.5, -287322.0, -276384.5, -239170.5, -262960.5, -234209.0, -264644.5, -230258.5, -268247.5, -260283.5, -264943.0, -241551.5, -228666.0, -247638.5, -246390.5, -264388.0, -343954.5, -300591.0, -242153.5, -218269.5, -233892.0, -290931.5, -262096.0, -234708.5]","[1205, 1109, 1263, 1361, 1297, 1436, 1848, 2728, 2287, 2126, 1949, 2271, 2203, 1929, 2307, 2323, 2280, 2209, 2028, 1900, 2362, 2169, 2412, 2139, 1994, 2104, 2129, 2104, 1913, 2083, 1983, 1998, 1899, 1846, 1988, 2049, 2082, 1963, 1962, 2325, 2314, 1955, 2048, 1928, 2191, 2042, 2131, 2269, 2181, 1953, 1930, 2088, 2086, 2114, 2240, 2135, 1994, 1910, 2127, 2430, 2183, 2068]",0.0,0.0,13.658,2342.872,127000,127000,1008032,32,1008032,127000,251,4.703125,22.765625,0.11624999999999999,0.0328369140625,"[   43.74414      42.16211   -2366.5933      198.37012      74.953125
   -27.27539     185.96484    -372.22168       3.3320312   414.5791
     5.245117    -42.17578     -66.76074     360.28027     -10.754883
  1595.123     -1018.59033     156.28516    -281.79785    -107.7793
  -202.54102      79.1416      -90.134766     43.13379    -552.63477
  -435.79004    -479.78418    1038.3877      -81.03613   -2618.3438
   -94.57617    -149.39844  ]",0.0005000000237487257,-11009.428,-12691.751,-4929.3633,-148.67145
-205926.0,-397908.0,-261404.17460317462,2030.873015873016,1,0,128000,32,128000,False,63,128,default,e472faa54e4d4321b9853f4df8321bb4,2022-04-24_19-08-36,1650794916,20.974331378936768,3123.826949596405,29364,B46DSH3,127.0.0.1,3123.826949596405,4096,128,"[-307568.0, -248897.0, -270020.0, -239911.0, -228798.5, -220314.0, -270276.0, -397908.0, -324880.0, -265398.0, -235789.5, -310853.5, -258960.5, -222878.0, -394942.0, -341803.5, -289789.0, -246190.5, -241556.5, -238362.5, -361485.5, -265484.5, -313356.5, -261818.5, -214987.0, -258144.5, -241504.0, -249455.5, -232109.0, -265554.0, -225567.0, -249846.0, -205926.0, -223242.5, -235572.5, -250996.5, -257626.0, -216049.5, -210645.5, -287322.0, -276384.5, -239170.5, -262960.5, -234209.0, -264644.5, -230258.5, -268247.5, -260283.5, -264943.0, -241551.5, -228666.0, -247638.5, -246390.5, -264388.0, -343954.5, -300591.0, -242153.5, -218269.5, -233892.0, -290931.5, -262096.0, -234708.5, -230342.0]","[1205, 1109, 1263, 1361, 1297, 1436, 1848, 2728, 2287, 2126, 1949, 2271, 2203, 1929, 2307, 2323, 2280, 2209, 2028, 1900, 2362, 2169, 2412, 2139, 1994, 2104, 2129, 2104, 1913, 2083, 1983, 1998, 1899, 1846, 1988, 2049, 2082, 1963, 1962, 2325, 2314, 1955, 2048, 1928, 2191, 2042, 2131, 2269, 2181, 1953, 1930, 2088, 2086, 2114, 2240, 2135, 1994, 1910, 2127, 2430, 2183, 2068, 2065]",0.0,0.0,15.375,2081.34,128000,128000,1016032,32,1016032,127504,252,4.81851851851852,22.76296296296297,0.1362962962962963,0.0328369140625,"[  432.57715   -1329.8037       53.15332     790.71387       4.9052734
   228.55469     209.61523    -233.96973   -2812.7656     -114.6333
   535.8906     -213.50586     447.20996    -213.79297      75.86914
  -141.9873       15.821289    147.66113      45.10254     100.95801
    62.339844    -72.62305    -470.25195   -1294.6367      365.76953
    -9.06543    -123.76074      68.743164   -110.569336     42.260742
   -98.93945    -240.03125  ]",0.0005000000237487257,-10347.309,-12401.578,-5370.885,-120.41222
-205926.0,-397908.0,-261404.17460317462,2030.873015873016,0,0,129000,32,129000,False,63,129,default,e472faa54e4d4321b9853f4df8321bb4,2022-04-24_19-08-57,1650794937,20.784740924835205,3144.6116905212402,29364,B46DSH3,127.0.0.1,3144.6116905212402,4128,129,"[-307568.0, -248897.0, -270020.0, -239911.0, -228798.5, -220314.0, -270276.0, -397908.0, -324880.0, -265398.0, -235789.5, -310853.5, -258960.5, -222878.0, -394942.0, -341803.5, -289789.0, -246190.5, -241556.5, -238362.5, -361485.5, -265484.5, -313356.5, -261818.5, -214987.0, -258144.5, -241504.0, -249455.5, -232109.0, -265554.0, -225567.0, -249846.0, -205926.0, -223242.5, -235572.5, -250996.5, -257626.0, -216049.5, -210645.5, -287322.0, -276384.5, -239170.5, -262960.5, -234209.0, -264644.5, -230258.5, -268247.5, -260283.5, -264943.0, -241551.5, -228666.0, -247638.5, -246390.5, -264388.0, -343954.5, -300591.0, -242153.5, -218269.5, -233892.0, -290931.5, -262096.0, -234708.5, -230342.0]","[1205, 1109, 1263, 1361, 1297, 1436, 1848, 2728, 2287, 2126, 1949, 2271, 2203, 1929, 2307, 2323, 2280, 2209, 2028, 1900, 2362, 2169, 2412, 2139, 1994, 2104, 2129, 2104, 1913, 2083, 1983, 1998, 1899, 1846, 1988, 2049, 2082, 1963, 1962, 2325, 2314, 1955, 2048, 1928, 2191, 2042, 2131, 2269, 2181, 1953, 1930, 2088, 2086, 2114, 2240, 2135, 1994, 1910, 2127, 2430, 2183, 2068, 2065]",0.0,0.0,16.018,1997.796,129000,129000,1024032,32,1024032,128512,254,4.814814814814815,22.77407407407407,0.13629629629629628,0.0328369140625,"[-4.25584961e+02 -2.24716797e+01 -2.27119141e+01 -6.31201172e+01
  5.90937500e+01  3.98789062e+01  5.30136719e+01 -1.01115430e+03
  3.59329346e+03 -2.14206055e+02  1.11764648e+02  7.61210938e+01
  3.78789062e+01 -6.54467773e+02 -4.37817383e+02  1.46656250e+02
 -1.14618164e+02  2.61865234e+01  1.15095703e+02  1.25375000e+02
 -1.14855176e+03  1.29187500e+02 -1.04545898e+02  1.96777344e+00
 -4.01259766e+01 -1.22191406e+02 -4.89775391e+01  4.85546875e+00
 -1.10537109e+01  6.80483398e+02  6.65958984e+02  2.11818359e+02]",0.0005000000237487257,-10940.703,-12385.791,-5568.1274,51.15721
-205926.0,-397908.0,-261124.4609375,2030.96875,1,0,130000,32,130000,False,64,130,default,e472faa54e4d4321b9853f4df8321bb4,2022-04-24_19-09-16,1650794956,18.728325605392456,3163.3400161266327,29364,B46DSH3,127.0.0.1,3163.3400161266327,4160,130,"[-307568.0, -248897.0, -270020.0, -239911.0, -228798.5, -220314.0, -270276.0, -397908.0, -324880.0, -265398.0, -235789.5, -310853.5, -258960.5, -222878.0, -394942.0, -341803.5, -289789.0, -246190.5, -241556.5, -238362.5, -361485.5, -265484.5, -313356.5, -261818.5, -214987.0, -258144.5, -241504.0, -249455.5, -232109.0, -265554.0, -225567.0, -249846.0, -205926.0, -223242.5, -235572.5, -250996.5, -257626.0, -216049.5, -210645.5, -287322.0, -276384.5, -239170.5, -262960.5, -234209.0, -264644.5, -230258.5, -268247.5, -260283.5, -264943.0, -241551.5, -228666.0, -247638.5, -246390.5, -264388.0, -343954.5, -300591.0, -242153.5, -218269.5, -233892.0, -290931.5, -262096.0, -234708.5, -230342.0, -243502.5]","[1205, 1109, 1263, 1361, 1297, 1436, 1848, 2728, 2287, 2126, 1949, 2271, 2203, 1929, 2307, 2323, 2280, 2209, 2028, 1900, 2362, 2169, 2412, 2139, 1994, 2104, 2129, 2104, 1913, 2083, 1983, 1998, 1899, 1846, 1988, 2049, 2082, 1963, 1962, 2325, 2314, 1955, 2048, 1928, 2191, 2042, 2131, 2269, 2181, 1953, 1930, 2088, 2086, 2114, 2240, 2135, 1994, 1910, 2127, 2430, 2183, 2068, 2065, 2037]",0.0,0.0,13.185,2426.974,130000,130000,1032032,32,1032032,129520,256,4.8374999999999995,22.770833333333332,0.15166666666666664,0.0328369140625,"[ -192.60645    414.88086   -111.40332   -151.83398   -878.4297
   713.56055   -136.28027    123.33984    238.00977     51.67578
    14.999023    10.271484   -85.16797    305.08496     68.59277
  -328.86133     20.525879   918.9697     196.1377    -323.02832
    18.288574   102.61426   -121.831055  -163.32031   -383.3125
   712.27344  -1055.3721    1217.2344    -123.2959     331.28613
   608.9033     -18.217773]",0.0005000000237487257,-10499.552,-12453.661,-4332.713,62.302734
