episode,total_waiting_time,avg_queue_length,avg_speed,cum_reward
1,534397.0,101.81361570599157,0.9408601353652617,786.8090617702367
2,516672.0,105.907987439224,0.9430285531507755,758.5030401178968
3,481484.0,93.15898828580067,1.0068389242935127,820.7315525707944
4,324725.0,70.30287023715765,1.333100034493152,1053.9504187980801
5,273648.0,57.06743859087152,1.4735426638566687,1114.9712561541994
6,427087.0,79.99521296899839,1.367977021273693,1158.4879763914785
7,201003.0,45.430036230471295,1.7364083461610895,1401.5006486421983
8,326736.0,60.78454461025634,1.596465390985884,1396.3826033797302
9,219330.0,40.1989367003175,1.8965898989360577,1687.1699089178928
10,328084.0,42.93163958885332,1.9799437898304584,2175.9431414267974
11,490569.0,39.127486771039194,1.9472145637813925,2466.1486053374642
12,975163.0,52.494198547793594,2.026909106062439,3711.0933554903836
13,739874.0,50.32031989547082,2.170627042320179,3620.51604725389
14,576808.0,33.46556037720723,2.1847139433972163,3625.18951541497
15,388939.0,30.197943664136268,2.505600043447888,3785.4862433275403
16,2102963.0,72.94784021266973,1.8737631523885132,3537.2315615374123
17,1336990.0,58.267632280631624,1.5606677176651589,2721.0983767744888
18,3974198.0,135.74223988269387,1.3219811126232792,2462.477499478656
19,641884.0,59.69727006074137,1.8159965021361593,2628.346880593505
20,983428.0,57.32360936409507,1.999519976220286,3362.6893875030028
21,589551.0,42.223604810656134,2.397316207648212,4259.570172024175
22,561174.0,35.820207699408535,2.281314190643581,3429.900271736155
23,943819.0,59.390957458372135,1.9086479373180143,3137.5267385542356
24,768612.0,58.72888637602653,2.0304678686174054,3346.3181204589305
25,384196.0,34.27411393505463,2.4418205425364685,3468.0926980606337
26,498504.0,32.25096917768861,2.5602427288897482,4120.808178208726
27,340353.0,28.14933749956776,2.5927136620447797,3740.373818417247
28,303546.0,28.499113375394426,3.002420413787801,4365.4971174971915
29,398028.0,32.70595830075133,2.439710024990857,4414.906982183229
30,227684.0,26.288848371945427,2.9048679019151464,3847.5630422851955
31,900534.0,74.34347483506018,2.0916609742164396,3033.9847987496223
32,1009940.0,78.65213364027301,1.497248396117601,2101.85340056535
33,552431.0,55.57238073580218,2.263117871271222,3189.7883992326933
34,731664.0,45.047219182077185,1.8587522701587345,3603.477105051814
35,508109.0,36.74552489774799,2.2539952773850938,3857.090318968437
36,411517.0,30.453140724675563,2.3024893279816396,3592.548268826851
37,388931.0,26.46790626835069,2.352288031542039,3617.9006594703865
38,390118.0,36.098420237416136,2.5130290010609366,4081.7040590883867
39,408754.0,34.32605749775764,2.5689019584585107,4007.7106624621515
40,4428806.0,125.23781180665213,1.4946314957703246,3548.0169323858945
41,237141.0,26.38708351973934,2.838792032169534,4296.361834479607
42,254520.0,28.166919324981325,2.8459065661885536,4103.352526683465
43,366201.0,30.747066273516182,2.6285430563406997,3937.0138388518944
44,726913.0,53.45668102565959,2.2849021324789556,4083.442532848232
45,365150.0,40.049944904316874,2.6788128345254982,4583.853893305955
46,298664.0,25.87968436661756,2.7569693523051932,4635.194829226124
47,512390.0,32.283343638639884,2.3026765747320663,3464.383278560933
48,1091725.0,42.56953581687154,2.3073773977992884,4082.312892656873
49,2740561.0,102.46202216614908,1.6770808157068389,3103.2470187980384
50,443260.0,31.92562119564779,2.5768652403841905,4297.6876097824015
51,213047.0,28.66130732655721,3.0990764495794325,4050.353001719428
52,301135.0,26.588467586200583,2.596964746581756,4393.183514572241
53,492754.0,38.247786266941475,2.361757812872387,3834.575735418191
54,298730.0,36.55716202360547,2.6786428707885204,4108.5169625712015
55,635752.0,52.26236118926124,2.363048230576168,3617.945216107624
56,422051.0,33.91888527449496,2.256094217951467,4407.506590229599
57,364353.0,29.950694461526904,2.379822122225693,3684.774171422517
58,379224.0,33.63072125058959,2.575121143488117,4270.332716233322
59,571738.0,39.293647246134356,2.515056840477172,4490.23418837311
60,544163.0,34.819639956200895,2.3680909168156417,4806.395756819735
61,286420.0,28.47439475318608,2.7201535083836483,4423.98647944164
62,346117.0,29.33510380414123,2.740389274383105,4540.380672182334
63,1127710.0,52.25339782639028,1.9813028298608275,4010.8915795147586
64,734369.0,34.725714755564205,2.678271976386246,5033.214657538492
65,390093.0,30.52710198406888,2.507053072224964,4278.725030571723
66,425488.0,31.66346102475517,2.4695471298790497,4602.706361150909
67,477709.0,31.35189207976143,2.3911975862233987,4193.57427819062
68,371056.0,27.311785052729928,2.610303748776435,4382.000505021582
69,540121.0,42.616540783538554,2.2883997061360506,3959.39453788817
70,448282.0,37.638388232289024,2.4712804867673643,4012.1046971639425
71,928023.0,55.86806775310982,2.289578762750756,4067.7523006438637
72,282167.0,28.944650991621877,2.883528171589843,4378.094936071502
73,225415.0,27.100098235479457,2.7973052869822546,4081.516668342806
74,363410.0,34.10274134155706,2.3746276334229046,3604.1157870027796
75,381719.0,28.460675508834388,2.66066429326797,4240.102705467505
76,708782.0,66.4560265921749,2.566486472090039,4448.430908176529
77,588024.0,48.841298408791346,2.3577043786884753,3876.9677422406803
78,245563.0,28.41414961250572,2.8001480107470065,4265.2350238985955
79,277975.0,27.48741755145136,2.8802802005676296,4337.545313849236
80,469279.0,33.401171590901015,2.332052414275085,4138.942445304891
81,1302684.0,57.945610213899315,1.9826377024424737,3352.093478685598
82,606563.0,36.9225166731399,2.249607896636043,3868.6499973234713
83,316514.0,30.65184212877983,2.7263577201342732,3935.090363298538
84,263464.0,27.770492926341827,2.9301550574750936,4595.535788011558
85,299608.0,30.441220273681154,2.6489619452937765,3673.850738240715
86,550449.0,27.4303503616571,2.4328594670860277,4481.1502690444495
87,498182.0,31.769764376013427,2.5246362207078996,4048.2051839837372
88,1275964.0,53.90156673159848,1.9543354434570408,3661.0610025484625
89,337828.0,24.320848550646065,2.644532512184491,4068.2254320941897
90,713380.0,49.750078630867314,2.5120587846297737,4397.842572511378
91,381866.0,28.016180102231036,2.6563489628593793,4332.412029518819
92,1039965.0,40.487153277716416,2.1742873897431676,4762.313610367865
93,374117.0,33.639502122075676,2.5833783461002713,4323.92207682043
94,368619.0,33.18192751261706,2.803429513832318,4732.195160880079
95,209550.0,24.517041030751813,3.0125753538970983,4087.97559228357
96,252875.0,31.443450115267815,2.831052095415072,4293.61676793359
97,5622045.0,166.55008896253645,0.6832386811175044,1281.0832774651592
98,292543.0,44.11235237586681,2.2465745366433443,2671.6304215365944
99,457846.0,35.402968917591416,2.458702302257763,4197.518191360984
100,432737.0,35.1537047287215,2.4431436980464563,3820.6170465900063
101,371821.0,24.156467224260517,2.7643047052135383,5460.135378760959
102,834282.0,46.11059764647949,2.63318751932555,4527.867992022249
103,311804.0,34.53311390787346,2.8366105782455047,4201.733804230174
104,245053.0,28.737597257325728,3.0130862668288345,4162.445849019292
105,370682.0,29.322126491304314,2.6956135778832553,4793.8528289919905
106,287729.0,25.17972731678287,2.7680965111906177,4455.189792139265
