episode,total_waiting_time,avg_queue_length,avg_speed,cum_reward
1,275599.0,62.75840960928809,1.2959496317861143,1483.6040022738691
2,258654.0,56.64748290808185,1.4006086709317656,1617.089878591137
3,258155.0,55.07902843670328,1.4871423141176365,1685.8472195304034
4,239578.0,51.259372751575526,1.5548870182966972,1837.7404485326294
5,234464.0,47.92941306644347,1.6775286771252191,2043.280632126053
6,222422.0,39.208156503260085,2.010552018558442,2652.978120949962
7,294857.0,38.45089783353864,2.060347835232224,3333.824164994662
8,545462.0,35.921590849200406,2.147007316825887,5396.070938867549
9,761834.0,45.801213549560465,2.1223220781555088,5634.936582515393
10,522087.0,34.558134649121044,2.25278700080272,5864.51774770234
11,520221.0,39.25567097911833,2.2208950107003362,5036.96112626689
12,497856.0,34.2087380486822,2.4273189445941794,6041.444792267093
13,289264.0,28.99545479639043,2.469421559443509,4605.693444066917
14,899978.0,69.54290028722401,1.8555923999166393,4381.73685985615
15,689626.0,58.64203986554602,2.1671009679559377,4558.660638284515
16,451218.0,42.60076926428896,2.39170869951923,4744.023697565219
17,274022.0,30.678739203578125,2.57749368966727,4677.421099414774
18,333052.0,32.74350627444374,2.5362674455645022,4970.215779373327
19,377605.0,32.096266104588935,2.518066749225728,5597.381934027474
20,451662.0,30.876256449586602,2.319242039627872,5904.062997648029
21,267476.0,28.217860717657302,2.6857750852831437,5220.923528481154
22,220106.0,25.444209768843468,3.0077113908529753,5173.904421466391
23,257532.0,27.19759120676505,2.8098189519490533,5353.317327857807
24,381787.0,30.198143108515563,2.515991930807243,5600.783414970523
25,343901.0,32.699454204955984,2.388493261285923,4654.233541541875
26,457507.0,35.2758094114899,2.3854511657343793,5708.606024898852
27,465463.0,32.2859679764047,2.532582174230673,5973.631251691874
28,351223.0,27.791744444118336,2.6399832362337246,5704.914581294993
29,416169.0,36.0928203421874,2.408919264561967,4836.023915530975
30,332120.0,29.70719582812869,2.5975210032292204,5023.8763945074425
31,1249157.0,97.23776097556475,1.7398318225459135,4176.364237017491
32,597194.0,43.1197223642666,2.158709313199717,5229.817664149937
33,499433.0,36.94209413146563,2.250961281765452,5341.274196770883
34,222376.0,27.496387042092703,2.805821775750319,4679.654203498385
35,301897.0,26.333168052189013,2.7942053161954266,5737.48752205456
36,362870.0,27.38501241436965,2.4948981397532326,5599.926259297874
37,479028.0,34.32003098532571,2.391127682353883,5844.266450633984
38,341961.0,27.86298729339206,2.532085079465976,5349.149991719491
39,322544.0,30.495471587677933,2.5561437657961217,5475.243385250034
40,295386.0,28.749158958801438,2.6074843925837694,4846.171245412848
41,311626.0,28.375003003905388,2.625431691188944,5499.585715617811
42,282351.0,26.49199146367777,2.5608615843551026,5087.603755456008
43,298313.0,30.966362361694006,2.502056388762002,4593.670009880722
44,480192.0,41.68110580651312,2.547668886658809,5385.911870815849
45,330568.0,31.278274846869873,2.470795255321586,5050.789745744333
46,368100.0,38.57750022640847,2.3066651175794384,4166.084094321925
47,291421.0,29.52220016807572,2.580730755554159,4926.91948796678
48,497160.0,32.13602310789799,2.436948699717987,6134.1560902639985
49,332102.0,28.691896752226285,2.5778663728638755,5479.16310409879
50,455094.0,31.475567613190897,2.397139503852911,5765.142201271058
51,339738.0,28.17922618127216,2.7563341646099953,6068.392673866353
52,351786.0,28.777931428532813,2.3812929025412526,4873.133712262883
53,360540.0,27.97646850599056,2.6164720802045385,5751.367376054175
54,269099.0,25.226642860080005,2.777789272682993,5312.208209699134
55,282523.0,29.06151433371675,2.690825591919862,4908.302764641673
56,227636.0,26.003372221570388,2.7908745363113767,4653.362674319519
57,2153533.0,130.23658984365147,1.492523862965545,3935.2068732411726
58,259118.0,26.68524307675024,2.6674479269026423,4831.757039132166
59,251311.0,25.542712929495693,2.903382892064979,5285.752048606165
60,360125.0,29.775840000180608,2.668451987214322,5712.416905814714
61,297681.0,26.12504866562533,2.759539449759136,5624.334499783165
62,445033.0,37.899044606807955,2.2153830143802247,4879.677477651886
63,273570.0,25.297173943439276,2.67640108527646,5136.609237631654
64,299792.0,28.014512714529772,2.6279669938391015,5275.119778459408
65,345347.0,31.21194319373835,2.610747360543762,5195.885503540729
66,718982.0,37.85918847827573,2.345535074343791,6483.486096378136
67,418932.0,34.49373491412694,2.304778330334654,4908.838425623285
68,409759.0,30.77019423802243,2.4778057534591276,5398.263516976047
69,376839.0,27.099485389261957,2.608138230276005,5816.3241493422975
70,342643.0,25.357801152461644,2.6451983615992605,5805.6241159037745
71,391483.0,38.383082120386184,2.42157608001824,5161.771121362061
72,332300.0,27.382016680290143,2.480102023811575,4993.822564350787
73,275903.0,28.47141273655853,2.809643332443904,5103.811660369541
74,338137.0,27.567649051259988,2.469192338656678,5042.7525441839825
75,354131.0,30.494367328719502,2.6020630395058526,5578.855703396053
76,400460.0,35.68379811211623,2.3851878221070812,4778.2870430328
77,220516.0,27.00958629664189,2.7124763984335827,4423.850679069821
78,311436.0,30.51289960484301,2.6813287542713895,5413.566311698347
