episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/td_error,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/min_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/mean_td_error
-33279.08193125585,-97988.16945790718,-58033.44840334577,836.0,1,0,11000,32,11000,False,12,11,default,d8fbdb70cf824dc3806e7bad508132d8,2022-04-24_14-27-23,1650778043,47.46988797187805,511.5477855205536,24452,B46DSH3,127.0.0.1,511.5477855205536,352,11,"[-97988.16945790718, -87981.5058561355, -70341.20327994366, -71463.40958525901, -52729.484277957796, -50452.58023958231, -63514.54893330605, -45363.53502592357, -33446.12208005652, -33279.08193125585, -39107.86050502595, -50733.87966779601]","[811, 844, 805, 775, 762, 809, 856, 811, 753, 793, 841, 1172]",1.1690383235978272,4.532052288731791,0.124916225882998,40.29412302166259,0.0,0.0,0.0,17.833,1794.443,11000,11000,80032,32,80032,10576,20,4.363934426229508,22.5,0.07393442622950817,0.030739706070696718,"[  28.777222   -45.231873  -147.77979    -67.28528   -127.41846
   -9.134399    48.963257   270.6352    -211.61761    119.05792
 -126.20056    298.06665    -74.50256    -28.079285   298.21875
  -73.12561    260.11444    -80.75928     -4.175354   -27.098694
  -40.126648  -159.57166      1.4157104   62.043518   135.1239
   42.759155    47.302612   -10.146362   -78.543945  -100.724304
   31.075073    25.387512 ]",0.0005000000237487257,-908.412,-1455.1864,-489.12762,8.044352
-33279.08193125585,-97988.16945790718,-58033.44840334577,836.0,0,0,12000,32,12000,False,12,12,default,d8fbdb70cf824dc3806e7bad508132d8,2022-04-24_14-27-56,1650778076,33.43502712249756,544.9828126430511,24452,B46DSH3,127.0.0.1,544.9828126430511,384,12,"[-97988.16945790718, -87981.5058561355, -70341.20327994366, -71463.40958525901, -52729.484277957796, -50452.58023958231, -63514.54893330605, -45363.53502592357, -33446.12208005652, -33279.08193125585, -39107.86050502595, -50733.87966779601]","[811, 844, 805, 775, 762, 809, 856, 811, 753, 793, 841, 1172]",1.1690383235978272,4.532052288731791,0.124916225882998,40.29412302166259,0.0,0.0,0.0,15.629,2047.516,12000,12000,88032,32,88032,11584,22,4.633333333333333,22.502380952380953,0.10500000000000001,0.03065999348958333,"[  -8.002502    13.374817    49.540222   126.48804     63.573975
 -166.82123    163.63922    -48.35028    -78.798584    -3.5560303
   79.28186     48.50482     81.63263     17.797852    -5.762024
 -227.05762    -47.675964   -52.08673    160.5697      22.45221
 -103.90442   -192.22998    138.69537    132.68292     14.63269
 -295.6444      64.36731    -73.779175    74.21777   -133.30792
   31.044434   -45.579468 ]",0.0005000000237487257,-911.1883,-1364.7646,-668.37897,-6.25189
-33279.08193125585,-97988.16945790718,-59994.13864605691,924.6153846153846,1,0,13000,32,13000,False,13,13,default,d8fbdb70cf824dc3806e7bad508132d8,2022-04-24_14-28-35,1650778115,38.43660497665405,583.4194176197052,24452,B46DSH3,127.0.0.1,583.4194176197052,416,13,"[-97988.16945790718, -87981.5058561355, -70341.20327994366, -71463.40958525901, -52729.484277957796, -50452.58023958231, -63514.54893330605, -45363.53502592357, -33446.12208005652, -33279.08193125585, -39107.86050502595, -50733.87966779601, -83522.42155859063]","[811, 844, 805, 775, 762, 809, 856, 811, 753, 793, 841, 1172, 1988]",1.1618812227665134,4.534297385105011,0.12462276777948383,39.74613384236324,0.0,1.563,20476.563,11.586,2761.858,13000,13000,96032,32,96032,12592,24,4.414285714285715,22.54285714285714,0.09122448979591836,0.03073390000531463,"[ 2.2464661e+01 -3.6614807e+01 -3.8531738e+01  1.4703870e+02
 -6.5410034e+01 -1.3139893e+01 -1.8750000e-01  5.6377686e+01
  2.2051593e+02 -2.5125427e+02 -1.0696570e+02  2.3967389e+02
  7.2424316e-01 -2.9383972e+02  2.3020001e+02 -6.0259277e+01
 -1.6631592e+01 -1.1106775e+02 -2.1411938e+02  5.9904663e+01
 -5.9125244e+01 -2.0018127e+01  9.4746216e+01 -8.4165771e+01
 -8.5582581e+01 -2.5862396e+02 -9.7933289e+01 -6.0485840e+01
  3.9570496e+01 -2.0165613e+02 -7.3089783e+01  1.2746124e+02]",0.0005000000237487257,-946.2302,-1335.0354,-569.9075,-28.43827
-27599.644762211035,-97988.16945790718,-57680.246225782204,934.5,1,0,14000,32,14000,False,14,14,default,d8fbdb70cf824dc3806e7bad508132d8,2022-04-24_14-29-16,1650778156,40.91910266876221,624.3385202884674,24452,B46DSH3,127.0.0.1,624.3385202884674,448,14,"[-97988.16945790718, -87981.5058561355, -70341.20327994366, -71463.40958525901, -52729.484277957796, -50452.58023958231, -63514.54893330605, -45363.53502592357, -33446.12208005652, -33279.08193125585, -39107.86050502595, -50733.87966779601, -83522.42155859063, -27599.644762211035]","[811, 844, 805, 775, 762, 809, 856, 811, 753, 793, 841, 1172, 1988, 1063]",1.1555427019307332,4.5382501333433884,0.1243159723112206,39.25183867047114,0.0,0.0,0.0,15.26,2096.998,14000,14000,104032,32,104032,13600,26,4.488679245283018,22.566037735849047,0.08754716981132073,0.030748283338246855,"[ 169.51862     -3.5823975  -67.43848      8.803955  -278.64606
  419.76367    -65.045105   103.26904    -65.045105    99.11633
   -6.319214   -59.251343   -16.210266    57.815796    -1.3426514
 -121.22113    171.37152     68.34149    218.68085    147.26318
    9.422668   -23.811829   168.24805      7.633606    -1.4918213
   25.66748     33.43286     69.26257     53.013977   365.73633
  -32.258972   -28.305786 ]",0.0005000000237487257,-960.77014,-1749.9941,-572.49445,44.574745
-27599.644762211035,-97988.16945790718,-56296.24102062587,964.3333333333334,1,0,15000,32,15000,False,15,15,default,d8fbdb70cf824dc3806e7bad508132d8,2022-04-24_14-29-52,1650778192,36.46456718444824,660.8030874729156,24452,B46DSH3,127.0.0.1,660.8030874729156,480,15,"[-97988.16945790718, -87981.5058561355, -70341.20327994366, -71463.40958525901, -52729.484277957796, -50452.58023958231, -63514.54893330605, -45363.53502592357, -33446.12208005652, -33279.08193125585, -39107.86050502595, -50733.87966779601, -83522.42155859063, -27599.644762211035, -36920.16814843713]","[811, 844, 805, 775, 762, 809, 856, 811, 753, 793, 841, 1172, 1988, 1063, 1382]",1.1502954414963933,4.54111941444516,0.12393579195335896,38.786280889755304,0.0,4.683,6832.714,13.157,2432.133,15000,15000,112032,32,112032,14608,28,4.480434782608695,22.573913043478264,0.09630434782608695,0.030772333559782608,"[ 1.60841125e+02 -3.30794617e+02 -9.33206787e+01 -6.70492554e+01
  2.77239746e+02 -3.95087891e+01 -7.73737793e+01 -8.89327393e+01
 -6.40107422e+01 -1.37676331e+02  1.95804749e+02 -1.18601135e+02
  5.87907104e+01  3.45262451e+01  2.42258423e+02  8.00950928e+01
  2.87145508e+02 -8.01708984e+00  1.46579102e+02 -7.74553223e+01
  1.21459961e-02 -5.84099731e+01  1.30233154e+02 -1.21058167e+02
 -5.84479980e+01  2.15877563e+02  2.24105103e+02 -9.04517822e+01
 -2.55776123e+02  8.94512939e+01 -5.84099731e+01 -5.37254028e+01]",0.0005000000237487257,-951.1815,-1384.0248,-571.46405,10.748127
-27599.644762211035,-97988.16945790718,-55482.58958971187,993.8125,1,0,16000,32,16000,False,16,16,default,d8fbdb70cf824dc3806e7bad508132d8,2022-04-24_14-30-28,1650778228,35.824270248413086,696.6273577213287,24452,B46DSH3,127.0.0.1,696.6273577213287,512,16,"[-97988.16945790718, -87981.5058561355, -70341.20327994366, -71463.40958525901, -52729.484277957796, -50452.58023958231, -63514.54893330605, -45363.53502592357, -33446.12208005652, -33279.08193125585, -39107.86050502595, -50733.87966779601, -83522.42155859063, -27599.644762211035, -36920.16814843713, -43277.818126001715]","[811, 844, 805, 775, 762, 809, 856, 811, 753, 793, 841, 1172, 1988, 1063, 1382, 1436]",1.145204654053051,4.543275116360156,0.12357843970979478,38.34627790012725,0.0,4.693,6818.967,12.879,2484.607,16000,16000,120032,32,120032,15616,30,4.45,22.584782608695654,0.09521739130434782,0.03068387681159419,"[ -60.07202   -30.387451  -28.16748    71.077515  -20.890991 -122.224976
  -92.32233    20.06128   -64.95801    87.82086  -142.70477   -42.773132
  -38.017456  153.56543   -18.194458   84.1803    -44.477478   76.442505
   60.31421    61.763428  225.38342  -403.49658   -88.10608   117.32703
 -104.956055   29.88147  -158.62274   126.38318    41.963013   10.596985
 -120.29712   -11.299805]",0.0005000000237487257,-1087.7327,-1559.3723,-455.989,-13.28776
-27599.644762211035,-97988.16945790718,-55482.58958971187,993.8125,0,0,17000,32,17000,False,16,17,default,d8fbdb70cf824dc3806e7bad508132d8,2022-04-24_14-31-00,1650778260,31.95787477493286,728.5852324962616,24452,B46DSH3,127.0.0.1,728.5852324962616,544,17,"[-97988.16945790718, -87981.5058561355, -70341.20327994366, -71463.40958525901, -52729.484277957796, -50452.58023958231, -63514.54893330605, -45363.53502592357, -33446.12208005652, -33279.08193125585, -39107.86050502595, -50733.87966779601, -83522.42155859063, -27599.644762211035, -36920.16814843713, -43277.818126001715]","[811, 844, 805, 775, 762, 809, 856, 811, 753, 793, 841, 1172, 1988, 1063, 1382, 1436]",1.145204654053051,4.543275116360156,0.12357843970979478,38.34627790012725,0.0,0.0,0.0,16.374,1954.319,17000,17000,128032,32,128032,16624,32,4.485365853658536,22.6,0.11317073170731706,0.030735419048526422,"[  77.42006    131.3197     205.76245    185.63904    157.04297
  -51.90204    179.63184    -31.762451   142.29797    126.12457
   19.238037    23.091919   -18.052612   130.31067     21.655975
  -15.955322    -3.9620361  -89.711426    41.68988      8.746613
  512.88916     54.72827   -153.87079     66.2395      94.51318
 -490.22165    -78.8197     -48.372314    -7.870117   132.58838
   66.70886     27.35492  ]",0.0005000000237487257,-1032.2183,-1504.5107,-193.61873,44.202923
-27599.644762211035,-97988.16945790718,-54521.08075855764,1013.0,1,0,18000,32,18000,False,17,18,default,d8fbdb70cf824dc3806e7bad508132d8,2022-04-24_14-31-33,1650778293,32.97084140777588,761.5560739040375,24452,B46DSH3,127.0.0.1,761.5560739040375,576,18,"[-97988.16945790718, -87981.5058561355, -70341.20327994366, -71463.40958525901, -52729.484277957796, -50452.58023958231, -63514.54893330605, -45363.53502592357, -33446.12208005652, -33279.08193125585, -39107.86050502595, -50733.87966779601, -83522.42155859063, -27599.644762211035, -36920.16814843713, -43277.818126001715, -39136.93946008996]","[811, 844, 805, 775, 762, 809, 856, 811, 753, 793, 841, 1172, 1988, 1063, 1382, 1436, 1320]",1.1380620149339524,4.545616851383597,0.12348962661940555,37.88547184271762,0.0,1.567,20426.08,14.708,2175.758,18000,18000,136032,32,136032,17632,34,4.469047619047619,22.6,0.10285714285714287,0.030782063802083332,"[ 169.33032   -203.14514   -576.06824    -45.603516   -81.222534
   21.261597   -25.553406    87.82703     22.627197   -33.4115
 -150.02185     99.69946     62.188477   -61.525024  -342.9696
 -149.54883    124.09149     25.693848  -156.70355     78.152954
   23.314453   126.763916   126.52356    132.56506   -134.44531
 -194.9513     -51.44995      6.9718018  107.25061      3.850708
   92.71594      2.621338 ]",0.0005000000237487257,-1122.3959,-1472.7759,-690.8322,-27.91156
-27599.644762211035,-97988.16945790718,-53101.73667307103,1021.4444444444445,1,0,19000,32,19000,False,18,19,default,d8fbdb70cf824dc3806e7bad508132d8,2022-04-24_14-32-11,1650778331,37.64066195487976,799.1967358589172,24452,B46DSH3,127.0.0.1,799.1967358589172,608,19,"[-97988.16945790718, -87981.5058561355, -70341.20327994366, -71463.40958525901, -52729.484277957796, -50452.58023958231, -63514.54893330605, -45363.53502592357, -33446.12208005652, -33279.08193125585, -39107.86050502595, -50733.87966779601, -83522.42155859063, -27599.644762211035, -36920.16814843713, -43277.818126001715, -39136.93946008996, -28972.887219798653]","[811, 844, 805, 775, 762, 809, 856, 811, 753, 793, 841, 1172, 1988, 1063, 1382, 1436, 1320, 1165]",1.1318862896449482,4.548705858394915,0.12334157395326693,37.46058161398317,0.0,0.0,0.0,14.342,2231.22,19000,19000,144032,32,144032,18640,36,4.420833333333333,22.599999999999998,0.09354166666666668,0.030759599473741323,"[ 9.36560059e+01  1.47334106e+02  1.36641113e+02  1.05480957e+02
  4.39649658e+01 -5.54748413e+02 -1.33210327e+02 -1.77932556e+02
 -1.42111511e+02 -1.86649780e+01  8.34577637e+01  4.77482910e+01
 -1.72722534e+02  4.16025391e+01 -5.53588867e-01 -5.59154053e+01
 -1.72947388e+02  3.55478516e+01 -6.96984863e+00 -6.17215576e+01
 -9.08183594e+01  1.60490845e+02 -3.48845825e+01 -4.51536987e+02
  2.49881348e+02 -3.19970703e+01 -3.40635986e+01  1.00833984e+02
 -7.73353271e+01  2.09759521e+00  9.83787842e+01 -2.16862122e+02]",0.0005000000237487257,-1206.7094,-1783.4397,-752.9663,-33.99625
-27599.644762211035,-97988.16945790718,-52558.722668052935,1041.2105263157894,1,0,20000,32,20000,False,19,20,default,d8fbdb70cf824dc3806e7bad508132d8,2022-04-24_14-32-44,1650778364,33.001853466033936,832.1985893249512,24452,B46DSH3,127.0.0.1,832.1985893249512,640,20,"[-97988.16945790718, -87981.5058561355, -70341.20327994366, -71463.40958525901, -52729.484277957796, -50452.58023958231, -63514.54893330605, -45363.53502592357, -33446.12208005652, -33279.08193125585, -39107.86050502595, -50733.87966779601, -83522.42155859063, -27599.644762211035, -36920.16814843713, -43277.818126001715, -39136.93946008996, -28972.887219798653, -42784.47057772725]","[811, 844, 805, 775, 762, 809, 856, 811, 753, 793, 841, 1172, 1988, 1063, 1382, 1436, 1320, 1165, 1397]",1.1263868758401923,4.552194037546455,0.12328911791833551,37.05556418556857,0.0,0.2,160068.847,16.53,1935.875,20000,20000,152032,32,152032,19648,38,4.504761904761905,22.6,0.10261904761904761,0.03071957542782738,"[  49.25775     -9.379272     5.8302     -14.947784  -156.67542
   58.88855   -111.10974     90.2572      31.521484   -18.001831
   13.802002   174.82495     14.250488   -18.281128  -262.24365
  104.73047     31.56311     54.948242   -71.339966   -26.677002
  -22.545898    47.581177  -127.35852     13.3186035   13.264465
  160.26001    -29.9646     -80.90491    227.18896    -33.80945
 -488.14978    -95.44165  ]",0.0005000000237487257,-1172.6072,-1564.4049,-476.12134,-14.854466
