episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/td_error,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/min_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/mean_td_error
3333.824164994662,1483.6040022738691,2093.480638142674,1291.0,0,0,11000,32,11000,False,7,11,default,8e168165356c425fa780599a8ad9b20a,2022-04-23_22-47-40,1650721660,23.97998595237732,299.19296860694885,27820,B46DSH3,127.0.0.1,299.19296860694885,352,11,"[1483.6040022738691, 1617.089878591137, 1685.8472195304034, 1837.7404485326294, 2043.280632126053, 2652.978120949962, 3333.824164994662]","[1192, 1205, 1186, 1199, 1262, 1338, 1655]",0.0,0.0,14.442,2215.754,11000,11000,80032,32,80032,10576,20,4.909677419354838,21.89999999999999,0.19903225806451613,0.02545166015625,"[ -1.0192986    1.0145035    0.675087    -2.0523758    0.32929993
  -0.752861     1.4724503   -6.2963676    6.2153587   -0.03793144
  -1.8860207   -1.1056938    1.0098305    1.3197823   -1.5124626
   0.5717354   -9.592419   -18.218422     1.1258888    0.9419899
   0.1784172   -9.641502     0.7980728    2.8422966   -0.9287224
 -10.531452     0.6217842   -7.2821884   -3.1141167    2.8572845
  -0.47756577   2.4561615 ]",0.0005000000237487257,40.713844,31.575525,78.46672,-1.563108
5396.070938867549,1483.6040022738691,2506.304425733283,1444.5,1,0,12000,32,12000,False,8,12,default,8e168165356c425fa780599a8ad9b20a,2022-04-23_22-48-04,1650721684,23.69378399848938,322.88675260543823,27820,B46DSH3,127.0.0.1,322.88675260543823,384,12,"[1483.6040022738691, 1617.089878591137, 1685.8472195304034, 1837.7404485326294, 2043.280632126053, 2652.978120949962, 3333.824164994662, 5396.070938867549]","[1192, 1205, 1186, 1199, 1262, 1338, 1655, 2519]",2.009,15928.808,13.97,2290.608,12000,12000,88032,32,88032,11584,22,5.026666666666667,21.89999999999999,0.19200000000000003,0.02545166015625,"[ -0.56724167   0.11909866   4.450966     8.059757    -0.12376785
  -2.181446    -0.4052658    7.578354     1.3988419   -2.1611443
  -1.8019867   -0.7679596   15.019379    -1.640564     0.28464508
  -0.63663864  -1.1538124    1.4682693   -1.6716156   -1.2852135
   7.946205    -0.730793     5.617504   -21.911911    -1.3525848
  -6.588089    -2.1574707    5.8819695    1.5079384   -0.28900528
  -1.2498779    2.3157005 ]",0.0005000000237487257,46.075897,32.859715,90.8174,0.4053825
5396.070938867549,1483.6040022738691,2506.304425733283,1444.5,0,0,13000,32,13000,False,8,13,default,8e168165356c425fa780599a8ad9b20a,2022-04-23_22-48-37,1650721717,33.42416048049927,356.3109130859375,27820,B46DSH3,127.0.0.1,356.3109130859375,416,13,"[1483.6040022738691, 1617.089878591137, 1685.8472195304034, 1837.7404485326294, 2043.280632126053, 2652.978120949962, 3333.824164994662, 5396.070938867549]","[1192, 1205, 1186, 1199, 1262, 1338, 1655, 2519]",0.0,0.0,13.488,2372.436,13000,13000,96032,32,96032,12592,24,4.931818181818181,21.9,0.17909090909090908,0.025194572679924244,"[ 29.681854     7.8194427   -5.706711     2.5535583    1.3913498
   0.67839813  -1.382824     0.7781677    4.5471573   -0.5154457
   1.0011406    0.16829681  -4.947361    -0.4059372    2.4125137
 -13.688881     3.4381294    2.1777916   -1.3992348   -6.545128
  -1.4214172    0.2605133    2.7483215    1.2557411    3.3149376
  -2.019146    -3.493969     1.0041542    0.6816826   -4.1561203
   2.5330276  -11.001549  ]",0.0005000000237487257,51.966446,40.143444,135.63895,0.36757672
5396.070938867549,1483.6040022738691,2506.304425733283,1444.5,0,0,14000,32,14000,False,8,14,default,8e168165356c425fa780599a8ad9b20a,2022-04-23_22-49-06,1650721746,28.354843854904175,384.6657569408417,27820,B46DSH3,127.0.0.1,384.6657569408417,448,14,"[1483.6040022738691, 1617.089878591137, 1685.8472195304034, 1837.7404485326294, 2043.280632126053, 2652.978120949962, 3333.824164994662, 5396.070938867549]","[1192, 1205, 1186, 1199, 1262, 1338, 1655, 2519]",0.1,320252.274,12.804,2499.129,14000,14000,104032,32,104032,13600,26,5.611111111111112,21.947222222222226,0.21666666666666667,0.025102968569155098,"[  0.60517883   1.588932    -0.2909546   -3.9673634    6.249977
  -1.1340561    5.899273     1.0511742  -12.2258       0.677124
   6.7507286    0.45788574   4.6761017  -32.78353      5.735161
   4.361328    -6.8762283   23.607664    -6.7247734    3.445362
  -1.415535     1.3236465    1.2623749    0.4878769   -0.41277695
  -0.2776451    0.06500244   5.189949    -2.1706657  -46.537933
   3.0585022  -12.47377   ]",0.0005000000237487257,57.823643,24.802809,107.28214,-1.587431
5634.936582515393,1483.6040022738691,2853.9302209312955,1584.111111111111,1,0,15000,32,15000,False,9,15,default,8e168165356c425fa780599a8ad9b20a,2022-04-23_22-49-32,1650721772,26.617496490478516,411.2832534313202,27820,B46DSH3,127.0.0.1,411.2832534313202,480,15,"[1483.6040022738691, 1617.089878591137, 1685.8472195304034, 1837.7404485326294, 2043.280632126053, 2652.978120949962, 3333.824164994662, 5396.070938867549, 5634.936582515393]","[1192, 1205, 1186, 1199, 1262, 1338, 1655, 2519, 2701]",1.196,26758.454,13.098,2443.103,15000,15000,112032,32,112032,14608,28,6.885714285714286,22.591428571428565,0.1762857142857143,0.027272832961309525,"[-21.499264     0.07035446   0.54727936   2.1164818    3.648262
   1.3248596   -3.2409058    0.5461731    2.739193    -1.9473763
  -3.3270493   -3.8891525   -0.03858566  -7.274021    -1.8957481
   0.76184464  -0.08190536   1.0538292  -12.494453    12.048855
  -1.1157722   -0.86758804  -0.66298294  -0.67015076   3.7808151
  -0.14862442 -15.791626    -1.1237068   -0.02866364   1.3699036
 -23.074184     0.8663597 ]",0.0005000000237487257,57.24372,44.50739,129.82742,-2.1342983
5634.936582515393,1483.6040022738691,2853.9302209312955,1584.111111111111,0,0,16000,32,16000,False,9,16,default,8e168165356c425fa780599a8ad9b20a,2022-04-23_22-50-05,1650721805,32.243749141693115,443.5270025730133,27820,B46DSH3,127.0.0.1,443.5270025730133,512,16,"[1483.6040022738691, 1617.089878591137, 1685.8472195304034, 1837.7404485326294, 2043.280632126053, 2652.978120949962, 3333.824164994662, 5396.070938867549, 5634.936582515393]","[1192, 1205, 1186, 1199, 1262, 1338, 1655, 2519, 2701]",0.0,0.0,13.96,2292.263,16000,16000,120032,32,120032,15616,30,6.029268292682927,22.675609756097558,0.15536585365853658,0.027914900120680895,"[-26.25933    -48.167572     0.4808731   -6.3507576    2.3170166
  -2.241146    -4.275505    -1.9188194    2.5344162   -2.8051376
   1.1702728    1.4008217    0.7817497    1.8273125    1.9212646
  -3.924385   -11.321468    -1.5900307    1.2645035    2.11174
  12.301949    -0.7040062   -1.1070442    2.4305496    1.1499748
  -1.0318489    0.8020096    2.5570374  -10.423878   -45.09961
   0.14273834   1.0083771 ]",0.0005000000237487257,62.092697,49.634193,121.575455,-4.0943103
5864.51774770234,1483.6040022738691,3154.9889736083996,1689.5,1,0,17000,32,17000,False,10,17,default,8e168165356c425fa780599a8ad9b20a,2022-04-23_22-50-27,1650721827,22.74244737625122,466.2694499492645,27820,B46DSH3,127.0.0.1,466.2694499492645,544,17,"[1483.6040022738691, 1617.089878591137, 1685.8472195304034, 1837.7404485326294, 2043.280632126053, 2652.978120949962, 3333.824164994662, 5396.070938867549, 5634.936582515393, 5864.51774770234]","[1192, 1205, 1186, 1199, 1262, 1338, 1655, 2519, 2701, 2638]",0.0,0.0,12.941,2472.824,17000,17000,128032,32,128032,16624,32,5.096666666666667,21.89999999999999,0.20500000000000002,0.025400119357638893,"[  1.8894539   10.476582    -0.08964157   1.7514      -3.1617126
  -1.5841599   10.74733     -3.0862427  -21.406822     1.8686142
   6.632534     1.7344818   -1.0602722    2.5676575    1.5183067
   0.67349625  -0.6338501    0.25615692   1.9070435   -1.4886246
   0.8388405   -3.6433792    1.7592125   21.188236    -2.5785828
 -35.691864     3.805111     3.8142166    2.029354     0.3629837
 -20.062332     3.647583  ]",0.0005000000237487257,61.745472,42.37298,142.72955,-0.46934032
5864.51774770234,1483.6040022738691,3154.9889736083996,1689.5,0,0,18000,32,18000,False,10,18,default,8e168165356c425fa780599a8ad9b20a,2022-04-23_22-50-59,1650721859,31.928751707077026,498.19820165634155,27820,B46DSH3,127.0.0.1,498.19820165634155,576,18,"[1483.6040022738691, 1617.089878591137, 1685.8472195304034, 1837.7404485326294, 2043.280632126053, 2652.978120949962, 3333.824164994662, 5396.070938867549, 5634.936582515393, 5864.51774770234]","[1192, 1205, 1186, 1199, 1262, 1338, 1655, 2519, 2701, 2638]",0.2,160068.847,14.751,2169.281,18000,18000,136032,32,136032,17632,34,6.156097560975611,21.936585365853656,0.18121951219512195,0.025563806053099592,"[ -2.2194061   10.757767    -1.1872635    4.955971    -1.2196541
  -2.832367   -10.117828    -6.282936    10.757767    16.695084
  -0.5002632   -7.0631943   -0.26667023  -1.4078255    0.08158493
  53.57936     -4.9260674    1.4184952    2.5455742    3.0216484
  -5.535137     5.459118     5.1968346    1.0088425    2.3460274
   9.577606     0.96939087  -0.86432266   1.9221497   -0.24678802
   9.254196     5.620163  ]",0.0005000000237487257,72.62239,52.940495,145.91736,3.1405578
5864.51774770234,1483.6040022738691,3154.9889736083996,1689.5,0,0,19000,32,19000,False,10,19,default,8e168165356c425fa780599a8ad9b20a,2022-04-23_22-51-28,1650721888,28.978513479232788,527.1767151355743,27820,B46DSH3,127.0.0.1,527.1767151355743,608,19,"[1483.6040022738691, 1617.089878591137, 1685.8472195304034, 1837.7404485326294, 2043.280632126053, 2652.978120949962, 3333.824164994662, 5396.070938867549, 5634.936582515393, 5864.51774770234]","[1192, 1205, 1186, 1199, 1262, 1338, 1655, 2519, 2701, 2638]",0.1,319794.444,16.512,1937.955,19000,19000,144032,32,144032,18640,36,5.756756756756758,22.0,0.19864864864864865,0.025486851597691443,"[-23.801964   -26.650208     3.364479    -0.1700058    1.6465225
  -3.207798    28.888931     2.2834778   -7.8411255    4.6561127
   0.9554367   -0.96308136   2.4712982   -3.247612    -3.0449677
  -6.718384   -10.397736    -1.8797913   -1.5329056  -31.369339
  -0.08813477  -1.5960503    0.16390991 -40.836704   -23.027641
  51.83711      1.1608925  -12.443054   -34.22253     -0.43932343
   0.7366104   24.574604  ]",0.0005000000237487257,82.18471,57.371506,181.6059,-3.4605927
5864.51774770234,1483.6040022738691,3326.077351122808,1749.6363636363637,1,0,20000,32,20000,False,11,20,default,8e168165356c425fa780599a8ad9b20a,2022-04-23_22-51-52,1650721912,23.988094806671143,551.1648099422455,27820,B46DSH3,127.0.0.1,551.1648099422455,640,20,"[1483.6040022738691, 1617.089878591137, 1685.8472195304034, 1837.7404485326294, 2043.280632126053, 2652.978120949962, 3333.824164994662, 5396.070938867549, 5634.936582515393, 5864.51774770234, 5036.96112626689]","[1192, 1205, 1186, 1199, 1262, 1338, 1655, 2519, 2701, 2638, 2351]",0.5,64007.691,19.468,1643.681,20000,20000,152032,32,152032,19648,38,6.632258064516128,22.0,0.2583870967741935,0.025611139112903226,"[  2.410736    -4.180725     1.561058    -2.9528275    2.122303
   0.69947433 -16.1604      -0.7632637    1.9575653   -0.7404976
   6.2133636  -29.196686    -0.19176865  12.592102    -4.1745834
  -1.4370193    3.0531006  -21.229538    -2.757698    -1.1066437
   0.5525284   -2.2313538   -3.299736    41.08629     -3.9853058
  -7.5929785   41.501907    -5.7271423  -10.742641    17.575676
  -0.5400467   -0.04647064]",0.0005000000237487257,78.24613,-3.346308,174.99585,0.38339925
5864.51774770234,1483.6040022738691,3326.077351122808,1749.6363636363637,0,0,21000,32,21000,False,11,21,default,8e168165356c425fa780599a8ad9b20a,2022-04-23_22-52-19,1650721939,26.755775451660156,577.9205853939056,27820,B46DSH3,127.0.0.1,577.9205853939056,672,21,"[1483.6040022738691, 1617.089878591137, 1685.8472195304034, 1837.7404485326294, 2043.280632126053, 2652.978120949962, 3333.824164994662, 5396.070938867549, 5634.936582515393, 5864.51774770234, 5036.96112626689]","[1192, 1205, 1186, 1199, 1262, 1338, 1655, 2519, 2701, 2638, 2351]",0.0,0.0,17.448,1834.052,21000,21000,160032,32,160032,20656,40,6.050000000000001,21.99705882352941,0.23588235294117646,0.025733498965992644,"[  0.7666092   -4.8462677    1.3088226   -1.3364639  -35.59559
 -13.627945    -1.0444107   -0.644516    -2.2800827  -38.015038
   1.2608261    2.2983322    2.5493393    8.4471855    1.5986557
 -40.47197     -2.1277466   -1.004509    -0.5786209    6.599861
 -13.614647    -0.95438385   0.96196747  -3.2288132   24.821846
  -1.4064255   -4.347744     4.6447067   -1.0876541    2.458641
   1.6581345   21.064697  ]",0.0005000000237487257,78.25395,62.95988,148.25302,-2.6804123
6041.444792267093,1483.6040022738691,3552.3579712181654,1812.0833333333333,1,0,22000,32,22000,False,12,22,default,8e168165356c425fa780599a8ad9b20a,2022-04-23_22-52-42,1650721962,22.44715189933777,600.3677372932434,27820,B46DSH3,127.0.0.1,600.3677372932434,704,22,"[1483.6040022738691, 1617.089878591137, 1685.8472195304034, 1837.7404485326294, 2043.280632126053, 2652.978120949962, 3333.824164994662, 5396.070938867549, 5634.936582515393, 5864.51774770234, 5036.96112626689, 6041.444792267093]","[1192, 1205, 1186, 1199, 1262, 1338, 1655, 2519, 2701, 2638, 2351, 2499]",0.0,0.0,17.6,1818.205,22000,22000,168032,32,168032,21664,42,6.979310344827587,22.027586206896558,0.2003448275862069,0.025767359240301727,"[ -3.4028015   -7.164795     0.4819336    0.17967987  14.010666
  16.089706    -1.5755997    0.13881683  -7.687149     1.8462524
   1.4012146    2.3853836  -12.388603     0.5551605   -1.0556107
 -37.665718     3.5616379    6.327667     1.2819748   -0.90117645
   0.46344757   1.1733932    5.0446243    4.6119385    0.24131775
   0.9041748    1.4193115   -0.11614227  19.506508     5.110153
   2.262001   -43.972366  ]",0.0005000000237487257,85.835625,66.60981,179.10934,-0.8416562
6041.444792267093,1483.6040022738691,3552.3579712181654,1812.0833333333333,0,0,23000,32,23000,False,12,23,default,8e168165356c425fa780599a8ad9b20a,2022-04-23_22-53-14,1650721994,32.37804174423218,632.7457790374756,27820,B46DSH3,127.0.0.1,632.7457790374756,736,23,"[1483.6040022738691, 1617.089878591137, 1685.8472195304034, 1837.7404485326294, 2043.280632126053, 2652.978120949962, 3333.824164994662, 5396.070938867549, 5634.936582515393, 5864.51774770234, 5036.96112626689, 6041.444792267093]","[1192, 1205, 1186, 1199, 1262, 1338, 1655, 2519, 2701, 2638, 2351, 2499]",0.0,0.0,11.001,2908.917,23000,23000,176032,32,176032,22672,44,24.799999999999997,24.851219512195126,0.15024390243902438,0.030368711890243903,"[-7.9734192e+00  5.0000763e-01 -3.9879913e+00  4.0622787e+00
 -3.5284958e+00  1.6545059e+01 -3.2201965e+01  8.1604004e+00
  5.6685104e+00  1.4669495e+00 -3.1841431e+00 -2.4765015e-02
 -3.8123550e+00  6.9425201e-01  1.0952805e+01 -7.1752930e-01
 -1.3234406e+00 -9.7092438e-01  1.2430649e+00  2.5133667e+00
 -4.6436920e+00 -5.3068771e+00 -3.0694580e-01 -5.8788681e+00
  5.9638977e-02  9.4266663e+00 -1.4142532e+00 -8.9259949e+00
 -2.3663406e+00 -9.8549576e+00  2.7548981e-01  2.7499695e+00]",0.0005000000237487257,83.48738,68.70348,122.279816,-1.0032656
